asistencias,citaciones,faltas_con_aviso,faltas_sin_aviso,fecha,id,id_comision,id_legislador,licencia,otras_comisiones
1,1,0,0,2015-09-02,24994,65,11703,0,0
1,1,0,0,2015-11-04,24995,65,11703,0,0
1,1,0,0,2015-11-18,24996,65,11703,0,0
1,1,0,0,2016-04-13,24997,65,11703,0,0
1,1,0,0,2016-05-18,24998,65,11703,0,0
1,1,0,0,2016-07-06,24999,65,11703,0,0
1,1,0,0,2016-08-10,25000,65,11703,0,0
1,1,0,0,2016-08-17,25001,65,11703,0,0
1,1,0,0,2016-12-07,25002,65,11703,0,0
1,1,0,0,2017-07-05,25003,65,11703,0,0
1,1,0,0,2017-07-12,25004,65,11703,0,0
1,1,0,0,2017-09-06,25005,65,11703,0,0
1,1,0,0,2018-05-16,25006,65,11703,0,0
1,1,0,0,2018-12-05,25007,65,11703,0,0
1,1,0,0,2019-04-03,25008,65,11703,0,0
0,1,1,0,2017-11-16,25009,1091,8485,0,0
1,1,0,0,2016-09-19,25010,1092,11863,0,0
1,1,0,0,2017-06-28,25011,74,11640,0,0
1,1,0,0,2015-06-03,25012,211,11640,0,0
1,1,0,0,2015-07-08,25013,211,11640,0,0
1,1,0,0,2015-11-18,25014,211,11640,0,0
1,1,0,0,2015-12-02,25015,211,11640,0,0
1,1,0,0,2015-12-09,25016,211,11640,0,0
1,1,0,0,2016-05-18,25017,211,11640,0,0
1,1,0,0,2016-08-10,25018,211,11640,0,0
1,1,0,0,2016-12-07,25019,211,11640,0,0
0,1,1,0,2017-03-15,25020,211,11640,0,0
1,1,0,0,2017-08-09,25021,211,11640,0,0
1,1,0,0,2017-08-16,25022,211,11640,0,0
1,1,0,0,2017-08-29,25023,211,11640,0,0
1,1,0,0,2017-10-20,25024,211,11640,0,0
1,1,0,0,2018-04-11,25025,211,11640,0,0
1,1,0,0,2018-04-18,25026,211,11640,0,0
1,1,0,0,2018-05-09,25027,211,11640,0,0
1,1,0,0,2018-09-12,25028,211,11640,0,0
1,1,0,0,2018-11-07,25029,211,11640,0,0
1,1,0,0,2018-12-05,25030,211,11640,0,0
1,1,0,0,2018-12-12,25031,211,11640,0,0
1,1,0,0,2015-12-14,25032,1092,11640,0,0
1,1,0,0,2016-08-15,25033,1092,11640,0,0
1,1,0,0,2017-08-07,25034,1092,11640,0,0
1,1,0,0,2018-03-12,25035,1092,11640,0,0
1,1,0,0,2015-12-10,25036,1090,11640,0,0
1,1,0,0,2016-06-09,25037,1090,11640,0,0
1,1,0,0,2016-08-15,25038,1090,11640,0,0
0,1,0,1,2016-10-27,25039,1090,11640,0,0
0,1,0,1,2016-11-10,25040,1090,11640,0,0
1,1,0,0,2017-04-06,25041,1090,11640,0,0
1,1,0,0,2017-08-17,25042,1090,11640,0,0
1,1,0,0,2017-10-05,25043,1090,11640,0,0
1,1,0,0,2018-04-05,25044,1090,11640,0,0
1,1,0,0,2018-07-05,25045,1090,11640,0,0
1,1,0,0,2018-10-04,25046,1090,11640,0,0
1,1,0,0,2015-04-08,25047,75,11700,0,0
1,1,0,0,2015-04-15,25048,75,11700,0,0
1,1,0,0,2016-06-15,25049,65,10719,0,0
1,1,0,0,2016-07-13,25050,65,10719,0,0
1,1,0,0,2016-09-07,25051,65,10719,0,0
1,1,0,0,2016-12-07,25052,65,10719,0,0
1,1,0,0,2017-03-13,25053,430,11797,0,0
1,1,0,0,2015-11-25,25054,75,11797,0,0
1,1,0,0,2016-06-08,25055,75,11797,0,0
1,1,0,0,2016-07-06,25056,75,11797,0,0
1,1,0,0,2016-12-14,25057,75,11797,0,0
1,1,0,0,2017-06-07,25058,75,11797,0,0
1,1,0,0,2017-09-20,25059,75,11797,0,0
1,1,0,0,2017-11-07,25060,75,11797,0,0
1,1,0,0,2017-11-08,25061,75,11797,0,0
1,1,0,0,2017-12-13,25062,75,11797,0,0
1,1,0,0,2018-04-18,25063,75,11797,0,0
1,1,0,0,2018-04-25,25064,75,11797,0,0
0,1,1,0,2018-05-30,25065,75,11797,0,0
1,1,0,0,2018-06-27,25066,75,11797,0,0
1,1,0,0,2018-07-25,25067,75,11797,0,0
1,1,0,0,2018-08-22,25068,75,11797,0,0
1,1,0,0,2018-09-05,25069,75,11797,0,0
1,1,0,0,2018-09-26,25070,75,11797,0,0
1,1,0,0,2018-10-31,25071,75,11797,0,0
1,1,0,0,2018-11-28,25072,75,11797,0,0
1,1,0,0,2016-06-09,25073,1090,11797,0,0
1,1,0,0,2016-10-13,25074,1090,11797,0,0
1,1,0,0,2017-03-09,25075,1090,11797,0,0
1,1,0,0,2017-04-06,25076,1090,11797,0,0
1,1,0,0,2017-08-17,25077,1090,11797,0,0
1,1,0,0,2017-11-09,25078,1090,11797,0,0
1,1,0,0,2017-12-14,25079,1147,11797,0,0
1,1,0,0,2018-03-19,25080,1147,11797,0,0
1,1,0,0,2018-04-16,25081,1147,11797,0,0
0,1,1,0,2018-05-28,25082,1147,11797,0,0
1,1,0,0,2018-06-25,25083,1147,11797,0,0
1,1,0,0,2018-07-16,25084,1147,11797,0,0
1,1,0,0,2018-07-23,25085,1147,11797,0,0
1,1,0,0,2015-08-13,25086,1093,5572,0,0
1,1,0,0,2015-09-23,25087,1093,5572,0,0
0,1,1,0,2015-10-28,25088,1093,5572,0,0
1,1,0,0,2015-11-25,25089,1093,5572,0,0
1,1,0,0,2016-03-16,25090,1093,5572,0,0
1,1,0,0,2016-04-04,25091,1093,5572,0,0
1,1,0,0,2016-05-09,25092,1093,5572,0,0
1,1,0,0,2016-07-04,25093,1093,5572,0,0
1,1,0,0,2016-08-15,25094,1093,5572,0,0
1,1,0,0,2016-09-05,25095,1093,5572,0,0
1,1,0,0,2016-10-03,25096,1093,5572,0,0
1,1,0,0,2016-11-10,25097,1093,5572,0,0
1,1,0,0,2017-03-13,25098,1093,5572,0,0
1,1,0,0,2017-04-03,25099,1093,5572,0,0
1,1,0,0,2017-05-08,25100,1093,5572,0,0
1,1,0,0,2017-06-05,25101,1093,5572,0,0
1,1,0,0,2017-07-10,25102,1093,5572,0,0
1,1,0,0,2017-08-07,25103,1093,5572,0,0
1,1,0,0,2017-08-14,25104,1093,5572,0,0
1,1,0,0,2017-09-04,25105,1093,5572,0,0
1,1,0,0,2017-09-11,25106,1093,5572,0,0
1,1,0,0,2017-10-06,25107,1093,5572,0,0
1,1,0,0,2017-11-20,25108,1093,5572,0,0
1,1,0,0,2017-12-04,25109,1093,5572,0,0
1,1,0,0,2017-12-12,25110,1093,5572,0,0
1,1,0,0,2018-03-13,25111,1093,5572,0,0
1,1,0,0,2018-04-03,25112,1093,5572,0,0
1,1,0,0,2018-07-03,25113,1093,5572,0,0
1,1,0,0,2018-07-30,25114,1093,5572,0,0
1,1,0,0,2018-11-05,25115,1093,5572,0,0
1,1,0,0,2018-12-03,25116,1093,5572,0,0
1,1,0,0,2019-03-11,25117,1093,5572,0,0
1,1,0,0,2016-11-10,25118,1090,11793,0,0
1,1,0,0,2017-04-06,25119,1090,11793,0,0
1,1,0,0,2015-11-10,25120,63,11793,0,0
1,1,0,0,2019-05-14,25121,63,11793,0,0
1,1,0,0,2015-03-17,25122,82,5572,0,0
1,1,0,0,2015-03-19,25123,82,5572,0,0
1,1,0,0,2015-04-07,25124,82,5572,0,0
1,1,0,0,2015-04-14,25125,82,5572,0,0
1,1,0,0,2015-04-15,25126,82,5572,0,0
1,1,0,0,2015-04-21,25127,82,5572,0,0
1,1,0,0,2015-04-28,25128,82,5572,0,0
1,1,0,0,2015-05-13,25129,82,5572,0,0
1,1,0,0,2015-05-27,25130,82,5572,0,0
1,1,0,0,2015-06-02,25131,82,5572,0,0
1,1,0,0,2015-06-03,25132,82,5572,0,0
1,1,0,0,2015-06-09,25133,82,5572,0,0
1,1,0,0,2015-06-10,25134,82,5572,0,0
1,1,0,0,2015-06-16,25135,82,5572,0,0
1,1,0,0,2015-06-17,25136,82,5572,0,0
1,1,0,0,2015-07-01,25137,82,5572,0,0
1,1,0,0,2015-07-07,25138,82,5572,0,0
1,1,0,0,2015-07-08,25139,82,5572,0,0
1,1,0,0,2015-08-04,25140,82,5572,0,0
1,1,0,0,2015-08-11,25141,82,5572,0,0
0,1,0,1,2015-08-12,25142,82,5572,0,0
1,1,0,0,2015-08-18,25143,82,5572,0,0
1,1,0,0,2015-08-19,25144,82,5572,0,0
1,1,0,0,2015-08-28,25145,82,5572,0,0
1,1,0,0,2015-09-01,25146,82,5572,0,0
1,1,0,0,2015-09-02,25147,82,5572,0,0
1,1,0,0,2015-09-08,25148,82,5572,0,0
1,1,0,0,2015-09-09,25149,82,5572,0,0
1,1,0,0,2015-09-15,25150,82,5572,0,0
1,1,0,0,2015-09-16,25151,82,5572,0,0
1,1,0,0,2015-10-05,25152,82,5572,0,0
1,1,0,0,2015-10-06,25153,82,5572,0,0
1,1,0,0,2015-11-03,25154,82,5572,0,0
1,1,0,0,2015-11-04,25155,82,5572,0,0
1,1,0,0,2015-11-11,25156,82,5572,0,0
1,1,0,0,2015-12-01,25157,82,5572,0,0
1,1,0,0,2015-12-02,25158,82,5572,0,0
1,1,0,0,2015-12-15,25159,82,5572,0,0
1,1,0,0,2016-01-05,25160,82,5572,0,0
0,1,0,1,2016-01-12,25161,82,5572,0,0
0,1,1,0,2016-01-26,25162,82,5572,0,0
1,1,0,0,2016-02-25,25163,82,5572,0,0
1,1,0,0,2016-03-02,25164,82,5572,0,0
1,1,0,0,2016-03-08,25165,82,5572,0,0
1,1,0,0,2016-03-15,25166,82,5572,0,0
1,1,0,0,2016-04-05,25167,82,5572,0,0
1,1,0,0,2016-04-06,25168,82,5572,0,0
1,1,0,0,2016-04-12,25169,82,5572,0,0
1,1,0,0,2016-04-13,25170,82,5572,0,0
1,1,0,0,2016-05-03,25171,82,5572,0,0
0,1,1,0,2016-05-10,25172,82,5572,0,0
1,1,0,0,2016-05-11,25173,82,5572,0,0
1,1,0,0,2016-05-17,25174,82,5572,0,0
1,1,0,0,2016-05-18,25175,82,5572,0,0
1,1,0,0,2016-06-01,25176,82,5572,0,0
1,1,0,0,2016-06-07,25177,82,5572,0,0
1,1,0,0,2016-06-08,25178,82,5572,0,0
1,1,0,0,2016-06-14,25179,82,5572,0,0
1,1,0,0,2016-06-15,25180,82,5572,0,0
1,1,0,0,2016-07-05,25181,82,5572,0,0
0,1,1,0,2016-07-06,25182,82,5572,0,0
0,1,1,0,2016-07-12,25183,82,5572,0,0
1,1,0,0,2016-08-09,25184,82,5572,0,0
1,1,0,0,2016-08-10,25185,82,5572,0,0
1,1,0,0,2016-08-16,25186,82,5572,0,0
1,1,0,0,2016-08-17,25187,82,5572,0,0
1,1,0,0,2016-08-19,25188,82,5572,0,0
0,1,1,0,2016-08-22,25189,82,5572,0,0
1,1,0,0,2016-09-06,25190,82,5572,0,0
1,1,0,0,2016-09-07,25191,82,5572,0,0
1,1,0,0,2016-09-13,25192,82,5572,0,0
1,1,0,0,2016-09-14,25193,82,5572,0,0
0,1,1,0,2016-09-19,25194,82,5572,0,0
1,1,0,0,2016-10-04,25195,82,5572,0,0
1,1,0,0,2016-10-11,25196,82,5572,0,0
1,1,0,0,2016-10-18,25197,82,5572,0,0
1,1,0,0,2016-11-01,25198,82,5572,0,0
1,1,0,0,2016-11-08,25199,82,5572,0,0
1,1,0,0,2016-11-09,25200,82,5572,0,0
1,1,0,0,2016-11-15,25201,82,5572,0,0
0,1,1,0,2016-11-16,25202,82,5572,0,0
0,1,1,0,2016-12-06,25203,82,5572,0,0
1,1,0,0,2017-02-07,25204,82,5572,0,0
1,1,0,0,2017-02-14,25205,82,5572,0,0
1,1,0,0,2017-03-07,25206,82,5572,0,0
1,1,0,0,2017-03-14,25207,82,5572,0,0
1,1,0,0,2017-03-15,25208,82,5572,0,0
1,1,0,0,2017-03-24,25209,82,5572,0,0
1,1,0,0,2017-03-31,25210,82,5572,0,0
1,1,0,0,2017-04-04,25211,82,5572,0,0
1,1,0,0,2017-04-18,25212,82,5572,0,0
1,1,0,0,2017-04-19,25213,82,5572,0,0
1,1,0,0,2017-05-09,25214,82,5572,0,0
1,1,0,0,2017-06-05,25215,82,5572,0,0
1,1,0,0,2017-06-06,25216,82,5572,0,0
1,1,0,0,2017-06-07,25217,82,5572,0,0
1,1,0,0,2017-06-13,25218,82,5572,0,0
1,1,0,0,2017-06-14,25219,82,5572,0,0
1,1,0,0,2017-07-05,25220,82,5572,0,0
1,1,0,0,2017-07-05,25221,82,5572,0,0
1,1,0,0,2017-07-11,25222,82,5572,0,0
1,1,0,0,2017-07-27,25223,82,5572,0,0
1,1,0,0,2017-08-08,25224,82,5572,0,0
1,1,0,0,2017-08-15,25225,82,5572,0,0
1,1,0,0,2017-08-22,25226,82,5572,0,0
1,1,0,0,2017-09-05,25227,82,5572,0,0
1,1,0,0,2017-09-06,25228,82,5572,0,0
1,1,0,0,2017-09-12,25229,82,5572,0,0
1,1,0,0,2017-09-29,25230,82,5572,0,0
1,1,0,0,2017-10-03,25231,82,5572,0,0
1,1,0,0,2017-10-04,25232,82,5572,0,0
1,1,0,0,2017-10-10,25233,82,5572,0,0
1,1,0,0,2017-10-11,25234,82,5572,0,0
1,1,0,0,2017-10-17,25235,82,5572,0,0
1,1,0,0,2017-10-18,25236,82,5572,0,0
1,1,0,0,2017-10-25,25237,82,5572,0,0
0,1,1,0,2017-11-01,25238,82,5572,0,0
1,1,0,0,2017-11-07,25239,82,5572,0,0
1,1,0,0,2017-11-08,25240,82,5572,0,0
1,1,0,0,2017-11-14,25241,82,5572,0,0
1,1,0,0,2017-11-15,25242,82,5572,0,0
1,1,0,0,2017-11-21,25243,82,5572,0,0
1,1,0,0,2017-12-05,25244,82,5572,0,0
1,1,0,0,2017-12-06,25245,82,5572,0,0
1,1,0,0,2017-12-12,25246,82,5572,0,0
1,1,0,0,2017-12-13,25247,82,5572,0,0
1,1,0,0,2017-12-20,25248,82,5572,0,0
1,1,0,0,2017-12-27,25249,82,5572,0,0
1,1,0,0,2018-03-07,25250,82,5572,0,0
1,1,0,0,2018-03-14,25251,82,5572,0,0
1,1,0,0,2018-04-11,25252,82,5572,0,0
1,1,0,0,2018-04-18,25253,82,5572,0,0
1,1,0,0,2018-05-02,25254,82,5572,0,0
1,1,0,0,2018-05-08,25255,82,5572,0,0
1,1,0,0,2018-05-09,25256,82,5572,0,0
1,1,0,0,2018-05-16,25257,82,5572,0,0
1,1,0,0,2018-06-06,25258,82,5572,0,0
1,1,0,0,2018-06-12,25259,82,5572,0,0
1,1,0,0,2018-06-13,25260,82,5572,0,0
1,1,0,0,2018-06-14,25261,82,5572,0,0
1,1,0,0,2018-07-04,25262,82,5572,0,0
1,1,0,0,2018-07-11,25263,82,5572,0,0
1,1,0,0,2018-09-05,25264,82,5572,0,0
1,1,0,0,2018-10-17,25265,82,5572,0,0
1,1,0,0,2018-10-23,25266,82,5572,0,0
1,1,0,0,2018-11-07,25267,82,5572,0,0
1,1,0,0,2018-11-14,25268,82,5572,0,0
1,1,0,0,2018-11-29,25269,82,5572,0,0
1,1,0,0,2018-12-05,25270,82,5572,0,0
1,1,0,0,2018-12-12,25271,82,5572,0,0
1,1,0,0,2019-02-06,25272,82,5572,0,0
1,1,0,0,2019-02-12,25273,82,5572,0,0
1,1,0,0,2019-03-06,25274,82,5572,0,0
1,1,0,0,2019-03-13,25275,82,5572,0,0
1,1,0,0,2019-04-03,25276,82,5572,0,0
1,1,0,0,2019-04-10,25277,82,5572,0,0
1,1,0,0,2019-04-24,25278,82,5572,0,0
1,1,0,0,2017-09-18,25279,1092,11681,0,0
1,1,0,0,2015-09-01,25280,1098,11681,0,0
1,1,0,0,2015-12-01,25281,1098,11681,0,0
1,1,0,0,2018-04-03,25282,1098,11681,0,0
1,1,0,0,2018-09-18,25283,1098,11681,0,0
1,1,0,0,2018-12-11,25284,1098,11681,0,0
1,1,0,0,2017-09-21,25285,1091,11681,0,0
1,1,0,0,2017-09-18,25286,1147,11681,0,0
0,1,0,1,2017-11-27,25287,1147,11681,0,0
1,1,0,0,2018-04-02,25288,1147,11681,0,0
1,1,0,0,2017-09-18,25289,1132,11681,0,0
1,1,0,0,2018-04-02,25290,1132,11681,0,0
1,1,0,0,2015-06-02,25291,218,11681,0,0
1,1,0,0,2015-09-01,25292,218,11681,0,0
1,1,0,0,2015-12-01,25293,218,11681,0,0
1,1,0,0,2018-04-03,25294,218,11681,0,0
1,1,0,0,2018-06-13,25295,218,11681,0,0
1,1,0,0,2018-09-18,25296,218,11681,0,0
1,1,0,0,2018-12-11,25297,218,11681,0,0
1,1,0,0,2016-11-22,25298,1129,7755,0,0
1,1,0,0,2016-11-23,25299,1129,7755,0,0
1,1,0,0,2016-11-14,25300,1128,7755,0,0
1,1,0,0,2016-11-15,25301,1128,7755,0,0
1,1,0,0,2018-05-17,25302,1158,7755,0,0
1,1,0,0,2018-06-13,25303,1158,7755,0,0
1,1,0,0,2018-06-27,25304,1158,7755,0,0
1,1,0,0,2018-07-25,25305,1158,7755,0,0
1,1,0,0,2018-09-05,25306,1158,7755,0,0
1,1,0,0,2018-11-07,25307,1158,7755,0,0
0,1,1,0,2018-12-12,25308,1158,7755,0,0
1,1,0,0,2019-01-28,25309,1163,7755,0,0
1,1,0,0,2019-02-12,25310,1163,7755,0,0
1,1,0,0,2019-02-21,25311,1163,7755,0,0
1,1,0,0,2016-04-28,25312,1112,7755,0,0
1,1,0,0,2016-05-26,25313,1112,7755,0,0
0,1,0,0,2016-06-30,25314,1112,7755,0,1
0,1,0,0,2016-07-28,25315,1112,7755,0,1
1,1,0,0,2016-09-22,25316,1112,7755,0,0
1,1,0,0,2017-03-23,25317,1112,7755,0,0
1,1,0,0,2017-04-27,25318,1112,7755,0,0
0,1,1,0,2017-06-22,25319,1112,7755,0,0
0,1,0,0,2017-07-27,25320,1112,7755,0,1
1,1,0,0,2017-11-09,25321,1112,7755,0,0
1,1,0,0,2018-04-26,25322,1112,7755,0,0
0,1,1,0,2018-05-17,25323,1112,7755,0,0
0,1,1,0,2018-05-31,25324,1112,7755,0,0
1,1,0,0,2018-04-19,25325,1157,7755,0,0
0,1,1,0,2018-05-24,25326,1157,7755,0,0
1,1,0,0,2018-06-14,25327,1157,7755,0,0
1,1,0,0,2018-09-13,25328,1157,7755,0,0
1,1,0,0,2018-10-11,25329,1157,7755,0,0
1,1,0,0,2018-11-08,25330,1157,7755,0,0
0,1,1,0,2018-12-13,25331,1157,7755,0,0
0,1,1,0,2019-03-28,25332,1157,7755,0,0
1,1,0,0,2015-08-04,25333,1097,7755,0,0
1,1,0,0,2015-08-13,25334,1097,7755,0,0
1,1,0,0,2015-09-03,25335,1097,7755,0,0
1,1,0,0,2015-09-10,25336,1097,7755,0,0
1,1,0,0,2015-10-01,25337,1097,7755,0,0
1,1,0,0,2015-11-05,25338,1097,7755,0,0
1,1,0,0,2015-12-03,25339,1097,7755,0,0
1,1,0,0,2016-03-03,25340,1097,7755,0,0
1,1,0,0,2016-04-14,25341,1097,7755,0,0
1,1,0,0,2016-08-18,25342,1097,7755,0,0
1,1,0,0,2016-11-03,25343,1097,7755,0,0
1,1,0,0,2017-03-09,25344,1097,7755,0,0
1,1,0,0,2017-04-06,25345,1097,7755,0,0
1,1,0,0,2017-05-04,25346,1097,7755,0,0
1,1,0,0,2017-06-15,25347,1097,7755,0,0
1,1,0,0,2017-07-06,25348,1097,7755,0,0
1,1,0,0,2017-11-16,25349,1097,7755,0,0
1,1,0,0,2018-03-08,25350,1097,7755,0,0
1,1,0,0,2018-05-03,25351,1097,7755,0,0
1,1,0,0,2018-11-08,25352,1097,7755,0,0
1,1,0,0,2019-04-04,25353,1097,7755,0,0
1,1,0,0,2019-05-02,25354,1097,7755,0,0
1,1,0,0,2015-07-02,25355,1100,7755,0,0
1,1,0,0,2015-07-08,25356,1100,7755,0,0
1,1,0,0,2015-07-14,25357,1100,7755,0,0
1,1,0,0,2015-07-15,25358,1100,7755,0,0
1,1,0,0,2015-07-16,25359,1100,7755,0,0
1,1,0,0,2018-11-15,25360,1162,7755,0,0
1,1,0,0,2018-11-16,25361,1162,7755,0,0
1,1,0,0,2015-04-07,25362,84,7755,0,0
1,1,0,0,2015-05-12,25363,84,7755,0,0
1,1,0,0,2016-03-15,25364,84,7755,0,0
1,1,0,0,2016-04-05,25365,84,7755,0,0
1,1,0,0,2016-06-08,25366,84,7755,0,0
1,1,0,0,2016-09-27,25367,84,7755,0,0
1,1,0,0,2017-03-14,25368,84,7755,0,0
1,1,0,0,2017-04-04,25369,84,7755,0,0
1,1,0,0,2017-09-12,25370,84,7755,0,0
1,1,0,0,2017-10-03,25371,84,7755,0,0
1,1,0,0,2017-10-17,25372,84,7755,0,0
1,1,0,0,2017-11-07,25373,84,7755,0,0
1,1,0,0,2018-03-13,25374,84,7755,0,0
1,1,0,0,2018-04-03,25375,84,7755,0,0
1,1,0,0,2018-04-17,25376,84,7755,0,0
1,1,0,0,2018-06-12,25377,84,7755,0,0
1,1,0,0,2018-10-09,25378,84,7755,0,0
0,1,1,0,2018-11-06,25379,84,7755,0,0
1,1,0,0,2018-12-04,25380,84,7755,0,0
1,1,0,0,2019-03-12,25381,84,7755,0,0
0,1,1,0,2019-04-09,25382,84,7755,0,0
1,1,0,0,2017-07-24,25383,1141,7755,0,0
1,1,0,0,2016-07-20,25384,1114,7755,0,0
1,1,0,0,2016-07-26,25385,1114,7755,0,0
1,1,0,0,2018-06-12,25386,1159,7755,0,0
1,1,0,0,2018-07-09,25387,1159,7755,0,0
1,1,0,0,2018-07-04,25388,1160,7755,0,0
1,1,0,0,2018-07-10,25389,1160,7755,0,0
1,1,0,0,2018-07-11,25390,1160,7755,0,0
1,1,0,0,2018-07-12,25391,1160,7755,0,0
1,1,0,0,2018-07-17,25392,1160,7755,0,0
1,1,0,0,2018-07-19,25393,1160,7755,0,0
1,1,0,0,2018-07-24,25394,1160,7755,0,0
1,1,0,0,2018-07-25,25395,1160,7755,0,0
1,1,0,0,2018-07-31,25396,1160,7755,0,0
1,1,0,0,2018-08-01,25397,1160,7755,0,0
1,1,0,0,2018-08-02,25398,1160,7755,0,0
1,1,0,0,2018-08-03,25399,1160,7755,0,0
1,1,0,0,2018-08-07,25400,1160,7755,0,0
1,1,0,0,2018-08-08,25401,1160,7755,0,0
1,1,0,0,2018-08-09,25402,1160,7755,0,0
1,1,0,0,2018-08-10,25403,1160,7755,0,0
1,1,0,0,2016-06-22,25404,1118,7755,0,0
1,1,0,0,2016-06-28,25405,1118,7755,0,0
1,1,0,0,2016-06-29,25406,1118,7755,0,0
1,1,0,0,2016-06-30,25407,1118,7755,0,0
1,1,0,0,2016-07-01,25408,1118,7755,0,0
1,1,0,0,2016-07-12,25409,1118,7755,0,0
1,1,0,0,2016-07-13,25410,1118,7755,0,0
1,1,0,0,2016-07-14,25411,1118,7755,0,0
1,1,0,0,2016-07-15,25412,1118,7755,0,0
1,1,0,0,2016-07-19,25413,1118,7755,0,0
1,1,0,0,2016-07-20,25414,1118,7755,0,0
1,1,0,0,2016-07-28,25415,1118,7755,0,0
1,1,0,0,2016-07-30,25416,1118,7755,0,0
1,1,0,0,2016-09-27,25417,1118,7755,0,0
1,1,0,0,2015-12-01,25418,1105,7755,0,0
1,1,0,0,2015-12-08,25419,1105,7755,0,0
1,1,0,0,2017-06-22,25420,1145,7755,0,0
1,1,0,0,2017-06-29,25421,1145,7755,0,0
1,1,0,0,2017-07-04,25422,1145,7755,0,0
1,1,0,0,2017-07-05,25423,1145,7755,0,0
1,1,0,0,2017-07-06,25424,1145,7755,0,0
1,1,0,0,2017-07-07,25425,1145,7755,0,0
1,1,0,0,2017-07-11,25426,1145,7755,0,0
1,1,0,0,2017-07-12,25427,1145,7755,0,0
1,1,0,0,2017-07-13,25428,1145,7755,0,0
1,1,0,0,2017-07-19,25429,1145,7755,0,0
1,1,0,0,2017-07-20,25430,1145,7755,0,0
1,1,0,0,2017-07-25,25431,1145,7755,0,0
1,1,0,0,2017-07-26,25432,1145,7755,0,0
1,1,0,0,2017-07-27,25433,1145,7755,0,0
1,1,0,0,2017-07-28,25434,1145,7755,0,0
1,1,0,0,2015-09-02,25435,1106,7755,0,0
1,1,0,0,2015-09-08,25436,1106,7755,0,0
1,1,0,0,2015-09-09,25437,1106,7755,0,0
1,1,0,0,2015-09-10,25438,1106,7755,0,0
1,1,0,0,2015-09-15,25439,1106,7755,0,0
1,1,0,0,2015-09-16,25440,1106,7755,0,0
1,1,0,0,2015-09-17,25441,1106,7755,0,0
1,1,0,0,2015-09-21,25442,1106,7755,0,0
1,1,0,0,2015-09-29,25443,1106,7755,0,0
1,1,0,0,2015-09-30,25444,1106,7755,0,0
1,1,0,0,2015-10-01,25445,1106,7755,0,0
1,1,0,0,2015-10-05,25446,1106,7755,0,0
1,1,0,0,2015-10-06,25447,1106,7755,0,0
1,1,0,0,2015-10-07,25448,1106,7755,0,0
1,1,0,0,2015-12-09,25449,1106,7755,0,0
1,1,0,0,2018-09-05,25450,1158,5271,0,0
1,1,0,0,2017-11-22,25451,78,5271,0,0
1,1,0,0,2016-04-06,25452,824,5271,0,0
1,1,0,0,2016-05-18,25453,824,5271,0,0
1,1,0,0,2016-11-09,25454,824,5271,0,0
0,1,0,1,2017-03-15,25455,824,5271,0,0
1,1,0,0,2017-06-07,25456,824,5271,0,0
1,1,0,0,2018-07-11,25457,824,5271,0,0
1,1,0,0,2018-09-05,25458,824,5271,0,0
1,1,0,0,2018-10-17,25459,824,5271,0,0
1,1,0,0,2017-05-25,25460,1131,5271,0,0
1,1,0,0,2017-06-08,25461,1131,5271,0,0
1,1,0,0,2017-09-07,25462,1131,5271,0,0
1,1,0,0,2016-10-25,25463,1125,11622,0,0
1,1,0,0,2015-08-13,25464,1093,11622,0,0
1,1,0,0,2015-09-23,25465,1093,11622,0,0
1,1,0,0,2015-10-28,25466,1093,11622,0,0
1,1,0,0,2015-11-25,25467,1093,11622,0,0
1,1,0,0,2016-03-16,25468,1093,11622,0,0
1,1,0,0,2016-04-04,25469,1093,11622,0,0
1,1,0,0,2016-05-09,25470,1093,11622,0,0
1,1,0,0,2016-07-04,25471,1093,11622,0,0
1,1,0,0,2016-08-15,25472,1093,11622,0,0
1,1,0,0,2016-09-05,25473,1093,11622,0,0
1,1,0,0,2016-10-03,25474,1093,11622,0,0
1,1,0,0,2016-11-10,25475,1093,11622,0,0
1,1,0,0,2017-03-13,25476,1093,11622,0,0
1,1,0,0,2017-05-08,25477,1093,11622,0,0
1,1,0,0,2017-06-05,25478,1093,11622,0,0
1,1,0,0,2017-07-10,25479,1093,11622,0,0
1,1,0,0,2017-08-07,25480,1093,11622,0,0
1,1,0,0,2017-08-14,25481,1093,11622,0,0
1,1,0,0,2017-09-04,25482,1093,11622,0,0
1,1,0,0,2017-09-11,25483,1093,11622,0,0
1,1,0,0,2017-10-06,25484,1093,11622,0,0
1,1,0,0,2015-07-02,25485,1094,11622,0,0
1,1,0,0,2015-08-13,25486,1094,11622,0,0
1,1,0,0,2015-09-03,25487,1094,11622,0,0
0,1,0,1,2015-09-10,25488,1094,11622,0,0
0,1,1,0,2015-09-17,25489,1094,11622,0,0
0,1,1,0,2015-09-24,25490,1094,11622,0,0
0,1,1,0,2015-10-08,25491,1094,11622,0,0
1,1,0,0,2015-11-05,25492,1094,11622,0,0
1,1,0,0,2015-11-12,25493,1094,11622,0,0
1,1,0,0,2015-12-03,25494,1094,11622,0,0
1,1,0,0,2015-12-10,25495,1094,11622,0,0
1,1,0,0,2016-03-17,25496,1094,11622,0,0
1,1,0,0,2016-04-07,25497,1094,11622,0,0
1,1,0,0,2016-05-12,25498,1094,11622,0,0
1,1,0,0,2016-06-02,25499,1094,11622,0,0
0,1,1,0,2016-07-07,25500,1094,11622,0,0
