fecha,id,id_legislador,id_proyecto
2017-10-03,942,327,136846
2017-08-09,943,327,136210
2017-07-12,944,327,135672
2017-07-12,945,327,135674
2017-06-15,946,327,135298
2017-06-13,947,327,135267
2017-06-12,948,327,135217
2017-06-12,949,327,135218
2017-06-05,950,327,135084
2017-06-05,951,327,135085
2017-05-24,952,327,134953
2017-05-24,953,327,134954
2017-05-24,954,327,134955
2017-04-27,955,327,134583
2017-03-08,956,327,133794
2017-03-03,957,327,133711
2017-02-22,958,327,133672
2018-11-22,959,9897,141950
2018-06-05,960,9897,140003
2017-11-14,961,9897,137525
2017-05-16,962,9897,134862
2017-03-14,963,9897,133858
2017-03-07,964,9897,133767
2017-03-03,965,9897,133711
2017-02-15,966,9897,133611
2016-09-14,967,9897,131660
2016-09-14,968,9897,131659
2016-08-16,969,9897,131238
2016-08-02,970,9897,131005
2016-07-05,971,9897,130611
2016-03-16,972,9897,128759
2016-03-08,973,9897,128585
2015-07-23,974,9897,125605
2015-04-07,975,9897,123959
2015-02-15,976,9897,123447
2015-11-10,977,8463,127268
2015-06-16,978,8463,125018
2019-04-02,979,423,143084
2018-12-05,980,423,142063
2018-11-14,981,423,141848
2018-08-01,982,423,140668
2018-07-17,983,423,140544
2018-03-13,984,423,138859
2018-03-13,985,423,138863
2018-03-13,986,423,138864
2018-03-06,987,423,138643
2017-12-06,988,423,137830
2017-11-22,989,423,137658
2017-11-15,990,423,137709
2017-11-14,991,423,137519
2017-11-07,992,423,137375
2017-10-11,993,423,137048
2017-10-10,994,423,137051
2017-06-29,995,423,135482
2017-06-27,996,423,135458
2017-06-07,997,423,135165
2017-06-05,998,423,135084
2017-06-05,999,423,135085
2017-05-16,1000,423,134850
2017-04-26,1001,423,134536
2017-04-05,1002,423,134340
2017-03-14,1003,423,133875
2017-03-03,1004,423,133711
2016-12-28,1005,423,133365
2016-11-30,1006,423,132929
2016-11-30,1007,423,132939
2016-11-22,1008,423,132804
2016-10-18,1009,423,132114
2016-10-18,1010,423,132117
2016-10-14,1011,423,132139
2016-10-04,1012,423,131924
2016-09-13,1013,423,131639
2016-08-03,1014,423,131029
2016-07-13,1015,423,130771
2016-06-15,1016,423,130280
2016-06-08,1017,423,130145
2016-06-08,1018,423,130149
2015-03-24,1019,290,123873
2019-04-02,1020,9974,143083
2019-04-02,1021,9974,143084
2019-02-15,1022,9974,142497
2018-12-05,1023,9974,142063
2018-11-14,1024,9974,141848
2018-10-09,1025,9974,141494
2018-07-10,1026,9974,140424
2018-07-10,1027,9974,140425
2018-05-02,1028,9974,139480
2018-04-03,1029,9974,139089
2018-03-06,1030,9974,138643
2017-12-06,1031,9974,137830
2017-11-22,1032,9974,137658
2017-11-07,1033,9974,137375
2017-11-01,1034,9974,137300
2017-10-10,1035,9974,137051
2017-07-13,1036,9974,135730
2017-07-12,1037,9974,135668
2017-07-12,1038,9974,135674
2017-06-29,1039,9974,135482
2017-06-27,1040,9974,135458
2017-06-07,1041,9974,135165
2017-06-05,1042,9974,135084
2017-06-05,1043,9974,135085
2017-05-16,1044,9974,134850
2017-05-10,1045,9974,134776
2017-04-26,1046,9974,134536
2016-11-30,1047,9974,132929
2016-11-22,1048,9974,132804
2016-11-14,1049,9974,132655
2016-10-18,1050,9974,132117
2016-10-18,1051,9974,132114
2016-10-14,1052,9974,132139
2016-09-27,1053,9974,131836
2016-06-15,1054,9974,130280
2016-03-02,1055,9974,128446
2016-02-16,1056,9974,128332
2015-11-10,1057,9974,127268
2015-07-01,1058,9974,125290
2015-07-01,1059,9974,125291
2017-09-13,1060,7751,136681
2017-09-12,1061,7751,136617
2017-06-22,1062,7751,135389
2015-11-10,1063,7751,127268
2015-12-03,1064,2945,127721
2015-08-05,1065,2945,125838
2015-07-14,1066,2945,125462
2015-07-07,1067,2945,125363
2015-06-17,1068,2945,125058
2015-05-19,1069,2945,124567
2015-05-11,1070,2945,124440
2015-04-20,1071,2945,124217
2015-04-14,1072,2945,124090
2015-04-09,1073,2945,124014
2015-04-08,1074,2945,123999
2015-04-08,1075,2945,124000
2015-04-07,1076,2945,123986
2015-04-07,1077,2945,123992
2018-08-14,1078,2911,140782
2018-03-13,1079,2911,138859
2018-03-13,1080,2911,138863
2018-03-13,1081,2911,138864
2017-12-06,1082,2911,137830
2017-11-08,1083,2911,137427
2017-11-07,1084,2911,137375
2017-10-17,1085,2911,137127
2017-10-10,1086,2911,137051
2017-05-16,1087,2911,134850
2017-05-10,1088,2911,134776
2016-10-18,1089,2911,132114
2016-10-18,1090,2911,132117
2016-08-03,1091,2911,131029
2016-07-13,1092,2911,130766
2016-06-15,1093,2911,130280
2016-05-17,1094,2911,129710
2015-07-14,1095,2911,125462
2015-06-16,1096,2911,125014
2015-06-16,1097,2911,125018
2015-06-10,1098,2911,124969
2018-12-05,1099,9038,142063
2018-10-09,1100,9038,141494
2017-03-14,1101,9038,133875
2016-11-30,1102,9038,132929
2016-11-22,1103,9038,132804
2016-07-13,1104,9038,130766
2015-07-01,1105,9038,125292
2015-07-01,1106,9038,125289
2015-07-01,1107,9038,125290
2015-07-01,1108,9038,125291
2015-06-16,1109,9038,125014
2015-06-16,1110,9038,125018
2015-06-10,1111,9038,124969
2019-05-14,1112,7769,143583
2019-05-14,1113,7769,143593
2019-05-14,1114,7769,143567
2019-05-14,1115,7769,143568
2019-05-14,1116,7769,143602
2019-05-14,1117,7769,143603
2019-05-14,1118,7769,143600
2019-05-14,1119,7769,143601
2019-02-15,1120,7769,142497
2018-12-05,1121,7769,142063
2018-11-14,1122,7769,141848
2018-10-09,1123,7769,141494
2018-07-10,1124,7769,140424
2018-06-18,1125,7769,140161
2018-05-08,1126,7769,139576
2018-05-02,1127,7769,139480
2018-04-03,1128,7769,139089
2018-03-13,1129,7769,138863
2018-03-13,1130,7769,138864
2018-03-06,1131,7769,138643
2017-12-06,1132,7769,137830
2017-11-14,1133,7769,137519
2017-11-07,1134,7769,137375
2017-11-01,1135,7769,137300
2017-07-12,1136,7769,135668
2017-06-07,1137,7769,135165
2017-05-24,1138,7769,134953
2017-05-24,1139,7769,134954
2017-05-24,1140,7769,134955
2017-05-16,1141,7769,134850
2017-05-10,1142,7769,134776
2017-04-05,1143,7769,134340
2016-11-30,1144,7769,132929
2016-11-22,1145,7769,132804
2016-09-27,1146,7769,131836
2016-08-03,1147,7769,131029
2016-07-13,1148,7769,130766
2016-06-15,1149,7769,130280
2016-03-08,1150,7769,128594
2016-03-02,1151,7769,128446
2018-11-14,1152,5262,141848
2018-10-09,1153,5262,141494
2018-08-01,1154,5262,140668
2018-07-17,1155,5262,140544
2018-07-10,1156,5262,140424
2018-07-10,1157,5262,140425
2018-05-08,1158,5262,139576
2018-04-03,1159,5262,139089
2018-03-13,1160,5262,138859
2018-03-13,1161,5262,138863
2018-03-13,1162,5262,138864
2018-03-06,1163,5262,138643
2017-12-06,1164,5262,137830
2017-11-22,1165,5262,137658
2017-11-14,1166,5262,137519
2017-11-07,1167,5262,137375
2017-11-01,1168,5262,137300
2017-10-10,1169,5262,137051
2017-07-12,1170,5262,135668
2017-07-12,1171,5262,135674
2017-06-29,1172,5262,135482
2017-06-27,1173,5262,135458
2017-06-07,1174,5262,135165
2017-06-05,1175,5262,135085
2017-06-05,1176,5262,135084
2017-05-16,1177,5262,134850
2017-04-26,1178,5262,134536
2017-04-05,1179,5262,134340
2016-11-30,1180,5262,132929
2016-11-22,1181,5262,132804
2016-10-18,1182,5262,132114
2016-10-18,1183,5262,132117
2016-08-03,1184,5262,131029
2016-06-15,1185,5262,130280
2016-06-08,1186,5262,130145
2016-05-17,1187,5262,129710
2016-03-02,1188,5262,128446
2016-02-16,1189,5262,128332
2015-11-10,1190,5262,127268
2015-07-01,1191,5262,125290
2019-03-29,1192,5165,143046
2018-06-05,1193,5165,140003
2017-10-03,1194,5165,136868
2017-08-04,1195,5165,136064
2017-05-02,1196,5165,134634
2017-03-15,1197,5165,133923
2017-03-14,1198,5165,133860
2016-12-06,1199,5165,133026
2016-09-06,1200,5165,131521
2015-10-06,1201,5165,126853
2015-08-05,1202,5165,125820
2015-06-16,1203,5165,125024
2015-06-16,1204,5165,125025
2015-06-16,1205,5165,125009
2015-06-16,1206,5165,125010
2015-04-15,1207,5165,124149
2015-03-03,1208,5165,123532
2019-04-09,1209,8458,143144
2019-04-08,1210,8458,143141
2016-07-13,1211,8458,130766
2015-06-16,1212,8458,125018
2019-04-02,1213,11523,143084
2018-12-05,1214,11523,142063
2018-11-14,1215,11523,141848
2018-10-09,1216,11523,141494
2018-07-17,1217,11523,140544
2018-07-10,1218,11523,140424
2018-06-18,1219,11523,140161
2018-05-08,1220,11523,139576
2018-05-02,1221,11523,139480
2018-04-03,1222,11523,139089
2018-03-13,1223,11523,138859
2018-03-13,1224,11523,138863
2018-03-13,1225,11523,138864
2018-03-06,1226,11523,138643
2017-12-06,1227,11523,137830
2017-11-22,1228,11523,137658
2017-11-15,1229,11523,137606
2017-11-14,1230,11523,137519
2017-11-07,1231,11523,137375
2017-11-01,1232,11523,137300
2017-10-17,1233,11523,137127
2017-10-11,1234,11523,137048
2017-10-10,1235,11523,137051
2017-07-12,1236,11523,135668
2017-06-29,1237,11523,135482
2017-06-07,1238,11523,135165
2017-05-16,1239,11523,134850
2017-05-10,1240,11523,134776
2017-04-05,1241,11523,134340
2017-03-14,1242,11523,133875
2016-12-28,1243,11523,133365
2016-11-30,1244,11523,132929
2016-11-22,1245,11523,132804
2016-10-18,1246,11523,132114
2016-10-18,1247,11523,132117
2016-09-13,1248,11523,131639
2016-06-15,1249,11523,130280
2016-06-08,1250,11523,130145
2016-03-02,1251,11523,128446
2016-02-16,1252,11523,128332
2015-10-20,1253,11536,127021
2016-11-30,1254,467,132925
2016-10-27,1255,467,132308
2015-12-15,1256,467,127929
2015-12-15,1257,467,127931
2018-11-22,1258,2903,141926
2018-11-14,1259,2903,141848
2018-10-09,1260,2903,141494
2018-08-01,1261,2903,140668
2018-07-17,1262,2903,140544
2018-07-10,1263,2903,140424
2018-05-02,1264,2903,139480
2018-04-03,1265,2903,139089
2018-03-13,1266,2903,138859
2018-03-13,1267,2903,138863
2018-03-13,1268,2903,138864
2018-03-06,1269,2903,138643
2017-12-06,1270,2903,137830
2017-11-07,1271,2903,137375
2017-11-01,1272,2903,137300
2017-10-17,1273,2903,137127
2017-10-11,1274,2903,137048
2017-10-10,1275,2903,137051
2017-07-12,1276,2903,135668
2017-06-29,1277,2903,135482
2017-05-16,1278,2903,134850
2017-04-05,1279,2903,134340
2017-04-04,1280,2903,134288
2017-03-14,1281,2903,133875
2016-11-30,1282,2903,132929
2016-11-23,1283,2903,132827
2016-11-22,1284,2903,132804
2016-10-18,1285,2903,132114
2016-10-18,1286,2903,132117
2016-10-04,1287,2903,131924
2016-08-03,1288,2903,131029
2016-07-13,1289,2903,130766
2016-06-08,1290,2903,130145
2016-06-08,1291,2903,130149
2016-03-02,1292,2903,128446
2015-11-10,1293,2903,127268
2015-07-01,1294,2903,125290
2015-07-01,1295,2903,125289
2015-07-01,1296,2903,125291
2015-07-01,1297,2903,125293
2016-07-13,1298,5310,130766
2016-03-02,1299,8344,128447
2019-04-08,1300,11030,143141
2018-07-10,1301,7766,140424
2017-12-06,1302,7766,137830
2017-11-15,1303,7766,137606
2017-06-13,1304,7766,135267
2017-04-27,1305,7766,134583
2017-04-05,1306,7766,134340
2016-11-30,1307,7766,132925
2016-10-27,1308,7766,132308
2016-03-08,1309,7766,128594
2015-12-15,1310,7766,127929
2015-05-11,1311,7766,124439
2019-04-03,1312,2912,143090
2018-06-06,1313,2912,140034
2018-05-16,1314,2912,139766
2018-04-03,1315,2912,139097
2018-02-08,1316,2912,138412
2017-12-14,1317,2912,137937
2017-11-14,1318,2912,137556
2017-09-13,1319,2912,136681
2017-06-22,1320,2912,135389
2017-05-16,1321,2912,134856
2017-04-05,1322,2912,134354
2017-03-07,1323,2912,133779
2017-03-03,1324,2912,133711
2016-12-06,1325,2912,133023
2016-12-06,1326,2912,133028
2016-11-15,1327,2912,132688
2016-10-14,1328,2912,132139
2016-09-14,1329,2912,131668
2016-09-14,1330,2912,131661
2016-09-07,1331,2912,131556
2016-06-07,1332,2912,130118
2016-06-01,1333,2912,130018
2016-05-17,1334,2912,129710
2016-05-10,1335,2912,129569
2016-03-16,1336,2912,128771
2015-12-01,1337,2912,127677
2015-10-27,1338,2912,127066
2015-08-11,1339,2912,125902
2015-07-15,1340,2912,125515
2015-07-07,1341,2912,125361
2015-04-13,1342,2912,124528
2015-02-15,1343,2912,123447
2018-07-10,1344,5137,140425
2018-07-10,1345,5137,140424
2017-06-27,1346,5137,135458
2017-07-12,1347,5127,135675
2017-07-10,1348,5127,135650
2017-04-04,1349,5127,134288
2016-06-30,1350,5127,130535
2016-06-14,1351,5127,130218
2015-12-15,1352,5127,127893
2015-07-27,1353,5127,125677
2015-07-20,1354,5127,125584
2019-04-09,1355,898,143144
2019-04-08,1356,898,143141
2018-11-22,1357,898,141926
2018-11-14,1358,898,141848
2018-08-01,1359,898,140668
2018-07-17,1360,898,140544
2018-07-10,1361,898,140424
2018-05-08,1362,898,139576
2018-05-02,1363,898,139480
2018-04-03,1364,898,139089
2018-03-13,1365,898,138859
2018-03-13,1366,898,138863
2018-03-13,1367,898,138864
2018-03-06,1368,898,138643
2017-12-06,1369,898,137830
2017-11-14,1370,898,137519
2017-11-08,1371,898,137427
2017-11-07,1372,898,137375
2017-11-01,1373,898,137300
2017-07-12,1374,898,135668
2017-05-16,1375,898,134850
2017-04-05,1376,898,134340
2016-11-14,1377,898,132655
2016-10-18,1378,898,132117
2016-10-18,1379,898,132114
2016-10-14,1380,898,132139
2016-06-15,1381,898,130280
2016-06-08,1382,898,130145
2016-05-18,1383,898,129868
2016-05-17,1384,898,129690
2016-03-02,1385,898,128446
2016-03-02,1386,898,128447
2016-02-16,1387,898,128332
2015-11-10,1388,898,127268
2015-07-14,1389,898,125462
2019-04-09,1390,11755,143144
2019-04-08,1391,11755,143141
2018-07-09,1392,5246,140419
2017-07-12,1393,5246,135668
2017-06-29,1394,5246,135482
2017-06-07,1395,5246,135165
2017-05-16,1396,5246,134850
2017-05-10,1397,5246,134776
2017-04-04,1398,5246,134288
2016-11-30,1399,5246,132939
2016-11-22,1400,5246,132804
2016-08-03,1401,5246,131029
2016-07-13,1402,5246,130766
2016-06-15,1403,5246,130280
2016-05-17,1404,5246,129690
2016-03-08,1405,5246,128594
2016-03-02,1406,5246,128446
2016-02-16,1407,5246,128332
2016-01-19,1408,5246,128171
2015-07-14,1409,5246,125462
2015-07-01,1410,5246,125290
2015-07-01,1411,5246,125289
2015-07-01,1412,5246,125291
2015-07-01,1413,5246,125293
2015-07-01,1414,5246,125292
2015-06-16,1415,5246,125018
2015-06-10,1416,5246,124969
2017-11-22,1417,11528,137658
2017-10-11,1418,11528,137048
2017-10-10,1419,11528,137051
2019-04-08,1420,3238,143141
2018-12-05,1421,3238,142063
2018-11-14,1422,3238,141848
2018-10-09,1423,3238,141494
2018-08-01,1424,3238,140668
2018-07-10,1425,3238,140424
2018-05-02,1426,3238,139480
2018-04-03,1427,3238,139089
2018-03-13,1428,3238,138859
2018-03-13,1429,3238,138863
2018-03-13,1430,3238,138864
2018-03-06,1431,3238,138643
2017-12-06,1432,3238,137830
2017-11-22,1433,3238,137658
2017-11-14,1434,3238,137519
2017-11-07,1435,3238,137375
2017-11-01,1436,3238,137300
2017-10-17,1437,3238,137127
2017-10-11,1438,3238,137048
2017-10-10,1439,3238,137051
2017-07-12,1440,3238,135668
2017-06-29,1441,3238,135482
2017-06-07,1442,3238,135165
2017-05-16,1443,3238,134850
2017-04-04,1444,3238,134288
2016-11-30,1445,3238,132939
2016-11-22,1446,3238,132804
2016-10-18,1447,3238,132114
2016-10-18,1448,3238,132117
2016-08-03,1449,3238,131029
2016-06-15,1450,3238,130280
2016-06-08,1451,3238,130145
2015-11-10,1452,3238,127268
2015-08-05,1453,3238,125838
2015-07-14,1454,3238,125462
2015-07-01,1455,3238,125290
2015-07-01,1456,3238,125289
2015-07-01,1457,3238,125291
2015-07-01,1458,3238,125293
2015-07-01,1459,3238,125292
2018-09-13,1460,196,141227
2018-06-06,1461,196,140034
2018-06-05,1462,196,140003
2017-12-06,1463,196,137855
2017-12-06,1464,196,137847
2017-10-03,1465,196,136872
2017-05-16,1466,196,134856
2017-03-03,1467,196,133711
2016-10-31,1468,196,132439
2016-09-14,1469,196,131668
2016-07-05,1470,196,130615
2016-05-03,1471,196,129419
2016-05-03,1472,196,129414
2016-05-03,1473,196,129425
2016-05-03,1474,196,129430
2016-05-03,1475,196,129426
2015-11-10,1476,196,127265
2015-11-10,1477,196,127266
2015-10-06,1478,196,126859
2015-04-07,1479,196,123952
2019-03-13,1480,3062,142562
2019-02-12,1481,3062,142491
2018-12-05,1482,3062,142065
2018-12-04,1483,3062,142034
2018-11-22,1484,3062,141950
2018-11-22,1485,3062,141921
2018-10-09,1486,3062,141497
2018-07-17,1487,3062,140535
2018-06-13,1488,3062,140121
2018-05-16,1489,3062,139766
2018-04-03,1490,3062,139097
2018-03-09,1491,3062,138818
2017-12-05,1492,3062,137785
2017-12-05,1493,3062,137789
2017-11-14,1494,3062,137525
2017-06-06,1495,3062,135127
2017-05-16,1496,3062,134856
2017-05-10,1497,3062,134769
2017-05-09,1498,3062,134752
2017-05-02,1499,3062,134626
2017-04-04,1500,3062,134313
2017-03-28,1501,3062,134170
2017-03-28,1502,3062,134192
2017-03-15,1503,3062,133923
2016-12-07,1504,3062,133055
2016-11-11,1505,3062,132631
2016-11-08,1506,3062,132545
2016-09-13,1507,3062,131635
2016-06-07,1508,3062,130179
2016-05-03,1509,3062,129429
2016-05-03,1510,3062,129434
2016-05-03,1511,3062,129435
2016-03-16,1512,3062,128750
2015-12-01,1513,3062,127677
2015-11-17,1514,3062,127438
2015-11-11,1515,3062,127291
2015-11-10,1516,3062,127267
2015-11-04,1517,3062,127195
2015-11-03,1518,3062,127168
2015-10-06,1519,3062,126859
2016-05-03,1520,9934,129429
2015-05-12,1521,11632,124475
2015-12-21,1522,11741,127996
2015-12-16,1523,11741,127915
2015-11-10,1524,11741,127265
2018-07-11,1525,3959,140459
2018-06-13,1526,3959,140122
2018-06-06,1527,3959,140034
2018-05-16,1528,3959,139759
2017-12-20,1529,3959,138017
2017-12-20,1530,3959,138016
2017-12-13,1531,3959,137920
2017-11-14,1532,3959,137525
2017-10-11,1533,3959,137042
2017-10-10,1534,3959,137016
2017-10-10,1535,3959,137017
2017-09-13,1536,3959,136661
2017-08-08,1537,3959,136177
2017-06-06,1538,3959,135128
2017-05-16,1539,3959,134856
2017-05-02,1540,3959,134626
2017-03-28,1541,3959,134192
2016-12-28,1542,3959,133330
2016-11-30,1543,3959,132939
2016-11-16,1544,3959,132714
2016-09-07,1545,3959,131579
2016-09-07,1546,3959,131580
2016-08-11,1547,3959,131177
2016-06-08,1548,3959,130135
2016-06-01,1549,3959,129998
2016-05-03,1550,3959,129429
2016-04-12,1551,3959,129082
2016-04-12,1552,3959,129083
2015-11-17,1553,3959,127435
2015-11-17,1554,3959,127438
2015-10-06,1555,3959,126860
2015-09-11,1556,3959,126518
2015-08-18,1557,3959,126052
2015-08-05,1558,3959,125822
2015-08-05,1559,3959,125823
2015-05-13,1560,3959,124515
2015-05-12,1561,3959,124476
2015-05-12,1562,3959,124478
2015-04-07,1563,3959,123959
2015-03-04,1564,3959,123526
2016-10-19,1565,11966,132181
2017-10-10,1566,11699,137017
2017-12-06,1567,9892,137916
2017-08-08,1568,9892,136177
2017-03-15,1569,9892,133923
2017-03-03,1570,9892,133711
2016-08-10,1571,9892,131160
2016-07-05,1572,9892,130618
2016-05-18,1573,9892,129756
2016-04-05,1574,9892,128910
2016-03-16,1575,9892,128759
2015-12-01,1576,9892,127678
2015-11-17,1577,9892,127433
2015-11-10,1578,9892,127265
2015-11-10,1579,9892,127270
2015-08-04,1580,9892,125774
2015-07-15,1581,9892,125515
2015-07-07,1582,9892,125360
2016-03-09,1583,11630,128610
2015-10-06,1584,11630,126862
2016-05-03,1585,9917,129427
2016-04-06,1586,9917,128972
2016-04-06,1587,9917,128973
2015-08-12,1588,9917,125936
2015-08-12,1589,9917,125935
2015-08-04,1590,9917,125774
2015-07-07,1591,9917,125360
2015-04-07,1592,382,123946
2015-03-04,1593,382,123523
2015-03-03,1594,382,123532
2019-03-13,1595,11593,142562
2018-11-22,1596,11593,141921
2018-09-13,1597,11593,141227
2018-04-04,1598,11593,139123
2018-04-04,1599,11593,139124
2017-10-10,1600,11593,137017
2017-03-28,1601,11593,134165
2017-03-03,1602,11593,133711
2017-02-15,1603,11593,133598
2016-06-07,1604,11593,130179
2016-06-01,1605,11593,130016
2016-06-01,1606,11593,130018
2016-05-03,1607,11593,129429
2015-12-08,1608,11593,127785
2015-12-08,1609,11593,127788
2015-09-11,1610,11593,126518
2015-06-16,1611,11593,125026
2015-05-12,1612,11593,124476
2015-05-12,1613,11593,124478
2015-04-07,1614,11593,123959
2015-03-17,1615,11593,123750
2015-03-04,1616,11593,123524
2015-03-03,1617,11593,123532
2017-10-10,1618,3234,137017
2016-08-11,1619,11676,131177
2016-06-07,1620,11676,130179
2018-10-24,1621,5851,141631
2018-07-04,1622,5851,140359
2017-12-14,1623,5851,137937
2017-10-18,1624,5851,137152
2017-06-13,1625,5851,135260
2017-05-16,1626,5851,134856
2017-03-15,1627,5851,133923
2016-12-28,1628,5851,133359
2016-08-10,1629,5851,131159
2016-06-07,1630,5851,130118
2015-04-15,1631,5851,125032
2015-04-14,1632,5851,124117
2015-04-13,1633,5851,124528
2018-12-20,1634,9953,142237
2018-10-09,1635,9953,141497
2018-07-11,1636,9953,140459
2018-06-13,1637,9953,140122
2018-06-05,1638,9953,140003
2018-05-16,1639,9953,139759
2018-04-04,1640,9953,139123
2018-04-04,1641,9953,139124
2017-11-14,1642,9953,137525
2017-11-08,1643,9953,137429
2017-11-08,1644,9953,137430
2017-10-10,1645,9953,137016
2017-10-10,1646,9953,137017
2017-06-13,1647,9953,135245
2017-04-04,1648,9953,134313
2017-03-28,1649,9953,134170
2016-12-28,1650,9953,133330
2016-12-28,1651,9953,133339
2016-08-11,1652,9953,131177
2016-05-03,1653,9953,129429
2016-04-05,1654,9953,128908
2015-12-15,1655,9953,127907
2015-12-03,1656,9953,126849
2015-10-06,1657,9953,126860
2015-09-11,1658,9953,126518
2015-08-05,1659,9953,125823
2015-05-13,1660,9953,124515
2015-05-12,1661,9953,124476
2015-05-12,1662,9953,124478
2015-04-07,1663,9953,123959
2015-03-04,1664,9953,123527
2015-03-04,1665,9953,123526
2015-03-04,1666,9953,123524
2015-03-04,1667,9953,123529
2015-03-04,1668,9953,123542
2015-03-04,1669,9953,123531
2015-03-04,1670,9953,123530
2019-02-12,1671,11578,142491
2018-11-22,1672,11578,141921
2018-09-04,1673,11578,141077
2018-07-31,1674,11578,140620
2017-12-06,1675,11578,137827
2017-06-22,1676,11578,135386
2017-06-06,1677,11578,135122
2017-05-16,1678,11578,134856
2017-05-10,1679,11578,134769
2017-04-18,1680,11578,134396
2016-10-18,1681,11578,132118
2016-10-05,1682,11578,131937
2016-06-07,1683,11578,130179
2016-05-03,1684,11578,129429
2015-12-16,1685,11578,127918
2015-11-17,1686,11578,127438
2015-11-10,1687,11578,127269
2015-06-16,1688,11578,125024
2015-06-16,1689,11578,125025
2015-04-07,1690,11578,123946
2015-03-04,1691,11578,123525
2015-03-03,1692,11578,123532
2019-03-29,1693,11810,143051
2018-11-06,1694,11810,141758
2018-08-01,1695,11810,140662
2018-06-12,1696,11810,140094
2017-12-05,1697,11810,137785
2017-10-04,1698,11810,136935
2017-05-09,1699,11810,134752
2017-02-15,1700,11810,133598
2016-09-13,1701,11810,131635
2016-06-07,1702,11810,130179
2016-05-03,1703,11810,129429
2015-11-17,1704,11810,127438
2015-06-18,1705,11810,125087
2019-03-13,1706,3063,142562
2018-06-13,1707,3063,140122
2018-06-05,1708,3063,140003
2018-05-16,1709,3063,139759
2018-04-04,1710,3063,139123
2018-04-04,1711,3063,139124
2017-12-20,1712,3063,138017
2017-12-20,1713,3063,138016
2017-12-06,1714,3063,137829
2017-10-18,1715,3063,137157
2017-10-11,1716,3063,137044
2017-04-04,1717,3063,134313
2017-03-07,1718,3063,133776
2017-02-15,1719,3063,133598
2016-06-07,1720,3063,130179
2016-05-03,1721,3063,129429
2015-09-01,1722,3063,126284
2015-08-18,1723,3063,126052
2015-05-12,1724,3063,124476
2015-04-07,1725,3063,123959
2015-03-17,1726,3063,123750
2015-03-03,1727,3063,123532
2018-12-04,1728,11667,142035
2018-06-13,1729,11667,140122
2017-04-18,1730,11667,134400
2017-02-15,1731,11667,133598
2016-11-15,1732,11667,132690
2016-05-18,1733,11667,129744
2015-05-12,1734,11667,124478
2015-03-17,1735,11667,123748
2016-09-14,1736,11864,131668
2019-05-08,1737,11586,143492
2018-05-09,1738,11586,139621
2018-03-14,1739,11586,138875
2018-03-14,1740,11586,138878
2017-10-03,1741,11586,136900
2017-06-13,1742,11586,135245
2017-03-15,1743,11586,133923
2016-11-30,1744,11586,132939
2016-10-14,1745,11586,132139
2016-10-05,1746,11586,131938
2016-08-10,1747,11586,131159
2016-04-06,1748,11586,128973
2018-10-09,1749,2669,141497
2018-06-13,1750,2669,140122
2015-10-06,1751,2669,126859
2019-05-08,1752,7952,143492
2018-09-04,1753,7952,141115
2018-06-06,1754,7952,140035
2017-11-01,1755,7952,137324
2017-08-08,1756,7952,136177
2017-03-15,1757,7952,133923
2016-04-06,1758,7952,128973
2015-04-15,1759,7952,125032
2017-10-17,1760,11754,137114
2016-03-09,1761,11754,128611
2016-03-08,1762,11754,128588
2017-05-16,1763,10156,134862
2017-05-09,1764,10156,134749
2015-11-10,1765,10156,127265
2019-05-07,1766,9942,143403
2017-06-22,1767,9942,135388
2017-06-13,1768,9942,135251
2017-03-15,1769,9942,133923
2016-12-07,1770,9942,133055
2016-08-10,1771,9942,131159
2016-08-01,1772,9942,130980
2016-04-06,1773,9942,128973
2015-12-01,1774,9942,127677
2015-03-11,1775,9942,123646
2019-02-12,1776,8879,142491
2018-10-09,1777,8879,141497
2018-06-13,1778,8879,140122
2018-04-04,1779,8879,139123
2018-03-06,1780,8879,138664
2017-10-10,1781,8879,137017
2017-05-02,1782,8879,134626
2017-04-04,1783,8879,134313
2016-08-11,1784,8879,131177
2016-06-07,1785,8879,130118
2016-06-07,1786,8879,130179
2016-06-01,1787,8879,130016
2016-06-01,1788,8879,130018
2016-05-10,1789,8879,129569
2016-05-03,1790,8879,129429
2015-09-11,1791,8879,126518
2015-09-01,1792,8879,126284
2015-08-18,1793,8879,126052
2015-05-12,1794,8879,124476
2015-05-12,1795,8879,124478
2015-03-04,1796,8879,123528
2015-03-04,1797,8879,123524
2015-03-04,1798,8879,123530
2015-03-04,1799,8879,123542
2015-03-04,1800,8879,123531
2017-05-02,1801,11677,134626
2016-12-13,1802,11677,133151
2016-12-13,1803,11677,133156
2016-12-13,1804,11677,133159
2016-08-11,1805,11677,131177
2015-06-16,1806,11677,125024
2015-06-16,1807,11677,125025
2015-04-07,1808,11677,123946
2017-12-05,1809,7843,137785
2017-05-16,1810,7843,134856
2017-05-09,1811,7843,134752
2015-08-05,1812,7843,125820
2015-06-16,1813,7843,125024
2015-06-16,1814,7843,125025
2016-12-07,1815,12027,133071
2017-10-03,1816,9916,136899
2017-10-03,1817,9916,136900
2017-09-13,1818,9916,136656
2017-08-08,1819,9916,136177
2017-05-16,1820,9916,134856
2017-03-15,1821,9916,133923
2016-08-10,1822,9916,131159
2016-04-06,1823,9916,128973
2015-11-10,1824,9916,127270
2016-08-11,1825,11782,131177
