asistencias,citaciones,faltas_con_aviso,faltas_sin_aviso,fecha,id,id_legislador,licencia,pasaje_presidencia
0,1,0,0,2017-11-14,580,1044,1,0
1,1,0,0,2017-11-15,581,1044,0,0
1,1,0,0,2017-11-22,582,1044,0,0
1,1,0,0,2017-11-28,583,1044,0,0
1,1,0,0,2017-11-29,584,1044,0,0
1,1,0,0,2017-12-05,585,1044,0,0
1,1,0,0,2017-12-06,586,1044,0,0
1,1,0,0,2017-12-12,587,1044,0,0
0,1,0,0,2017-12-13,588,1044,1,0
1,1,0,0,2017-12-19,589,1044,0,0
1,1,0,0,2017-12-20,590,1044,0,0
1,1,0,0,2017-12-21,591,1044,0,0
1,1,0,0,2017-12-27,592,1044,0,0
0,1,1,0,2018-02-06,593,1044,0,0
0,1,0,0,2018-02-07,594,1044,1,0
1,1,0,0,2018-02-21,595,1044,0,0
1,1,0,0,2018-02-27,596,1044,0,0
1,1,0,0,2018-03-06,597,1044,0,0
1,1,0,0,2018-03-13,598,1044,0,0
1,1,0,0,2018-03-14,599,1044,0,0
1,1,0,0,2018-04-03,600,1044,0,0
0,1,0,0,2018-04-10,601,1044,1,0
1,1,0,0,2018-04-17,602,1044,0,0
1,1,0,0,2018-04-18,603,1044,0,0
1,1,0,0,2018-04-24,604,1044,0,0
1,1,0,0,2018-05-02,605,1044,0,0
1,1,0,0,2018-05-08,606,1044,0,0
1,1,0,0,2018-05-09,607,1044,0,0
1,1,0,0,2018-05-15,608,1044,0,0
1,1,0,0,2018-05-16,609,1044,0,0
1,1,0,0,2018-06-05,610,1044,0,0
1,1,0,0,2018-06-06,611,1044,0,0
1,1,0,0,2018-06-12,612,1044,0,0
1,1,0,0,2018-06-21,613,1044,0,0
0,1,0,0,2018-07-03,614,1044,1,0
0,1,0,0,2018-07-04,615,1044,1,0
0,1,0,0,2018-07-10,616,1044,1,0
0,1,0,0,2018-07-11,617,1044,1,0
1,1,0,0,2018-07-17,618,1044,0,0
1,1,0,0,2018-07-31,619,1044,0,0
1,1,0,0,2018-08-01,620,1044,0,0
1,1,0,0,2018-08-07,621,1044,0,0
1,1,0,0,2018-08-08,622,1044,0,0
1,1,0,0,2018-08-14,623,1044,0,0
1,1,0,0,2018-08-15,624,1044,0,0
1,1,0,0,2018-08-21,625,1044,0,0
1,1,0,0,2018-08-27,626,1044,0,0
1,1,0,0,2018-09-24,627,1044,0,0
1,1,0,0,2018-09-25,628,1044,0,0
1,1,0,0,2018-10-02,629,1044,0,0
1,1,0,0,2018-10-09,630,1044,0,0
1,1,0,0,2018-10-16,631,1044,0,0
1,1,0,0,2018-10-17,632,1044,0,0
1,1,0,0,2018-10-23,633,1044,0,0
1,1,0,0,2018-10-24,634,1044,0,0
1,1,0,0,2018-10-25,635,1044,0,0
1,1,0,0,2018-11-06,636,1044,0,0
1,1,0,0,2018-11-07,637,1044,0,0
1,1,0,0,2018-11-13,638,1044,0,0
1,1,0,0,2018-11-14,639,1044,0,0
1,1,0,0,2018-11-15,640,1044,0,0
1,1,0,0,2018-11-22,641,1044,0,0
1,1,0,0,2018-12-04,642,1044,0,0
1,1,0,0,2018-12-05,643,1044,0,0
1,1,0,0,2018-12-11,644,1044,0,0
1,1,0,0,2018-12-12,645,1044,0,0
1,1,0,0,2018-12-13,646,1044,0,0
1,1,0,0,2018-12-13,647,1044,0,0
1,1,0,0,2018-12-19,648,1044,0,0
1,1,0,0,2018-12-19,649,1044,0,0
1,1,0,0,2019-02-26,650,1044,0,0
1,1,0,0,2019-03-12,651,1044,0,0
1,1,0,0,2019-04-02,652,1044,0,0
1,1,0,0,2019-04-03,653,1044,0,0
1,1,0,0,2019-04-09,654,1044,0,0
1,1,0,0,2019-04-10,655,1044,0,0
1,1,0,0,2019-05-07,656,1044,0,0
1,1,0,0,2019-05-08,657,1044,0,0
1,1,0,0,2019-05-14,658,1044,0,0
1,1,0,0,2015-03-18,659,3237,0,0
1,1,0,0,2015-09-01,660,3237,0,0
1,1,0,0,2015-09-02,661,3237,0,0
1,1,0,0,2015-09-09,662,3237,0,0
1,1,0,0,2016-03-16,663,3237,0,0
1,1,0,0,2016-05-18,664,3237,0,0
1,1,0,0,2016-05-24,665,3237,0,0
1,1,0,0,2016-06-08,666,3237,0,0
1,1,0,0,2016-06-22,667,3237,0,0
1,1,0,0,2016-07-06,668,3237,0,0
1,1,0,0,2016-07-13,669,3237,0,0
1,1,0,0,2016-08-04,670,3237,0,0
1,1,0,0,2016-10-27,671,3237,0,0
1,1,0,0,2016-11-08,672,3237,0,0
1,1,0,0,2016-11-22,673,3237,0,0
1,1,0,0,2016-12-13,674,3237,0,0
1,1,0,0,2016-12-28,675,3237,0,0
1,1,0,0,2017-03-08,676,3237,0,0
1,1,0,0,2017-03-15,677,3237,0,0
1,1,0,0,2017-04-04,678,3237,0,0
1,1,0,0,2017-04-05,679,3237,0,0
1,1,0,0,2017-04-18,680,3237,0,0
1,1,0,0,2017-07-04,681,3237,0,0
1,1,0,0,2017-07-05,682,3237,0,0
1,1,0,0,2017-07-11,683,3237,0,0
0,1,1,0,2017-07-12,684,3237,0,0
1,1,0,0,2017-11-01,685,3237,0,0
1,1,0,0,2017-11-14,686,3237,0,0
1,1,0,0,2017-11-15,687,3237,0,0
1,1,0,0,2018-02-07,688,3237,0,0
1,1,0,0,2018-02-27,689,3237,0,0
1,1,0,0,2018-06-12,690,3237,0,0
1,1,0,0,2018-09-25,691,3237,0,0
0,1,1,0,2019-04-09,692,3237,0,0
1,1,0,0,2019-04-10,693,3237,0,0
1,1,0,0,2015-03-18,694,11533,0,0
1,1,0,0,2015-06-16,695,11533,0,0
1,1,0,0,2015-06-17,696,11533,0,0
1,1,0,0,2015-07-01,697,11533,0,0
1,1,0,0,2015-04-15,698,9899,0,0
1,1,0,0,2015-05-12,699,9899,0,0
1,1,0,0,2015-05-13,700,9899,0,0
1,1,0,0,2015-05-13,701,9899,0,0
1,1,0,0,2015-06-09,702,9899,0,0
1,1,0,0,2015-06-10,703,9899,0,0
1,1,0,0,2015-06-16,704,9899,0,0
1,1,0,0,2015-06-17,705,9899,0,0
1,1,0,0,2016-09-13,706,2936,0,0
1,1,0,0,2016-09-14,707,2936,0,0
1,1,0,0,2015-03-03,708,479,0,0
1,1,0,0,2015-09-15,709,10282,0,0
1,1,0,0,2015-09-29,710,10282,0,0
1,1,0,0,2015-12-02,711,10282,0,0
1,1,0,0,2015-12-08,712,10282,0,0
1,1,0,0,2015-12-22,713,10282,0,0
1,1,0,0,2015-12-22,714,10282,0,0
1,1,0,0,2016-05-18,715,10282,0,0
1,1,0,0,2016-05-24,716,10282,0,0
1,1,0,0,2016-07-13,717,10282,0,0
1,1,0,0,2016-08-10,718,10282,0,0
1,1,0,0,2016-09-14,719,10282,0,0
1,1,0,0,2016-09-20,720,10282,0,0
1,1,0,0,2016-09-21,721,10282,0,0
1,1,0,0,2016-10-12,722,10282,0,0
1,1,0,0,2016-10-27,723,10282,0,0
1,1,0,0,2016-12-28,724,10282,0,0
1,1,0,0,2016-12-29,725,10282,0,0
1,1,0,0,2017-02-08,726,10282,0,0
0,1,1,0,2017-05-17,727,10282,0,0
1,1,0,0,2017-06-29,728,10282,0,0
1,1,0,0,2017-07-04,729,10282,0,0
1,1,0,0,2017-07-05,730,10282,0,0
1,1,0,0,2017-09-18,731,10282,0,0
1,1,0,0,2017-11-01,732,10282,0,0
1,1,0,0,2017-11-07,733,10282,0,0
1,1,0,0,2017-11-08,734,10282,0,0
1,1,0,0,2017-11-14,735,10282,0,0
1,1,0,0,2017-12-05,736,10282,0,0
1,1,0,0,2017-12-20,737,10282,0,0
1,1,0,0,2017-12-21,738,10282,0,0
1,1,0,0,2017-12-27,739,10282,0,0
1,1,0,0,2018-02-21,740,10282,0,0
1,1,0,0,2018-02-27,741,10282,0,0
1,1,0,0,2018-04-17,742,10282,0,0
1,1,0,0,2018-04-24,743,10282,0,0
1,1,0,0,2018-05-15,744,10282,0,0
0,1,1,0,2018-05-16,745,10282,0,0
1,1,0,0,2018-06-21,746,10282,0,0
1,1,0,0,2018-07-03,747,10282,0,0
1,1,0,0,2018-07-04,748,10282,0,0
1,1,0,0,2018-07-10,749,10282,0,0
1,1,0,0,2018-07-11,750,10282,0,0
1,1,0,0,2018-07-17,751,10282,0,0
1,1,0,0,2018-08-01,752,10282,0,0
1,1,0,0,2018-08-07,753,10282,0,0
1,1,0,0,2018-08-08,754,10282,0,0
1,1,0,0,2018-08-21,755,10282,0,0
1,1,0,0,2018-11-07,756,10282,0,0
1,1,0,0,2018-11-13,757,10282,0,0
1,1,0,0,2018-11-14,758,10282,0,0
1,1,0,0,2019-02-26,759,10282,0,0
1,1,0,0,2019-04-03,760,10282,0,0
1,1,0,0,2019-05-07,761,10282,0,0
1,1,0,0,2019-05-08,762,10282,0,0
1,1,0,0,2019-05-14,763,10282,0,0
1,1,0,0,2015-05-05,764,9913,0,0
1,1,0,0,2015-06-03,765,9913,0,0
1,1,0,0,2015-06-10,766,9913,0,0
1,1,0,0,2015-07-22,767,9913,0,0
1,1,0,0,2015-09-01,768,9913,0,0
1,1,0,0,2015-09-08,769,9913,0,0
1,1,0,0,2015-12-01,770,9913,0,0
1,1,0,0,2016-03-09,771,9913,0,0
1,1,0,0,2016-07-13,772,9913,0,0
1,1,0,0,2016-08-03,773,9913,0,0
1,1,0,0,2016-08-04,774,9913,0,0
1,1,0,0,2017-10-10,775,9913,0,0
1,1,0,0,2017-10-11,776,9913,0,0
1,1,0,0,2017-10-17,777,9913,0,0
1,1,0,0,2017-10-18,778,9913,0,0
1,1,0,0,2017-11-08,779,9913,0,0
1,1,0,0,2017-12-05,780,9913,0,0
1,1,0,0,2018-02-06,781,9913,0,0
1,1,0,0,2018-02-07,782,9913,0,0
1,1,0,0,2018-02-27,783,9913,0,0
1,1,0,0,2018-07-03,784,9913,0,0
1,1,0,0,2018-09-24,785,9913,0,0
1,1,0,0,2018-09-25,786,9913,0,0
1,1,0,0,2018-10-16,787,9913,0,0
0,1,1,0,2018-10-17,788,9913,0,0
1,1,0,0,2018-11-07,789,9913,0,0
1,1,0,0,2018-11-13,790,9913,0,0
1,1,0,0,2018-11-14,791,9913,0,0
1,1,0,0,2018-12-04,792,9913,0,0
1,1,0,0,2018-12-05,793,9913,0,0
1,1,0,0,2018-12-13,794,9913,0,0
1,1,0,0,2018-12-13,795,9913,0,0
1,1,0,0,2019-02-26,796,9913,0,0
1,1,0,0,2019-03-12,797,9913,0,0
1,1,0,0,2019-04-02,798,9913,0,0
1,1,0,0,2019-04-03,799,9913,0,0
1,1,0,0,2019-04-09,800,9913,0,0
1,1,0,0,2019-04-10,801,9913,0,0
1,1,0,0,2019-05-07,802,9913,0,0
1,1,0,0,2019-05-08,803,9913,0,0
1,1,0,0,2019-05-14,804,9913,0,0
1,1,0,0,2015-02-15,805,759,0,0
1,1,0,0,2015-04-07,806,759,0,0
1,1,0,0,2015-04-07,807,759,0,0
1,1,0,0,2015-09-01,808,759,0,0
1,1,0,0,2015-09-02,809,759,0,0
1,1,0,0,2015-12-02,810,759,0,0
1,1,0,0,2015-12-22,811,759,0,0
1,1,0,0,2015-12-22,812,759,0,0
1,1,0,0,2016-02-17,813,759,0,0
1,1,0,0,2016-02-17,814,759,0,0
1,1,0,0,2016-05-03,815,759,0,0
1,1,0,0,2016-05-04,816,759,0,0
1,1,0,0,2016-06-15,817,759,0,0
1,1,0,0,2016-06-22,818,759,0,0
1,1,0,0,2016-06-29,819,759,0,0
1,1,0,0,2016-08-29,820,759,0,0
1,1,0,0,2016-09-14,821,759,0,0
1,1,0,0,2016-10-25,822,759,0,0
1,1,0,0,2016-10-27,823,759,0,0
1,1,0,0,2017-11-22,824,759,0,0
1,1,0,0,2017-11-29,825,759,0,0
1,1,0,0,2017-12-19,826,759,0,0
1,1,0,0,2018-04-18,827,759,0,0
1,1,0,0,2018-09-24,828,759,0,0
1,1,0,0,2018-09-25,829,759,0,0
1,1,0,0,2018-10-09,830,759,0,0
1,1,0,0,2018-12-04,831,759,0,0
1,1,0,0,2018-12-05,832,759,0,0
1,1,0,0,2018-12-11,833,759,0,0
1,1,0,0,2019-03-12,834,759,0,0
1,1,0,0,2019-04-02,835,759,0,0
0,1,0,0,2019-04-03,836,759,1,0
1,1,0,0,2019-04-09,837,759,0,0
1,1,0,0,2019-04-10,838,759,0,0
1,1,0,0,2019-05-07,839,759,0,0
1,1,0,0,2019-05-08,840,759,0,0
1,1,0,0,2019-05-14,841,759,0,0
1,1,0,0,2015-02-15,842,9913,0,0
1,1,0,0,2015-03-03,843,9913,0,0
1,1,0,0,2015-03-04,844,9913,0,0
1,1,0,0,2015-03-10,845,9913,0,0
1,1,0,0,2015-03-11,846,9913,0,0
1,1,0,0,2015-03-17,847,9913,0,0
1,1,0,0,2015-04-07,848,9913,0,0
1,1,0,0,2015-04-14,849,9913,0,0
1,1,0,0,2015-04-15,850,9913,0,0
1,1,0,0,2015-04-16,851,9913,0,0
1,1,0,0,2015-05-12,852,9913,0,0
1,1,0,0,2015-05-13,853,9913,0,0
1,1,0,0,2015-05-21,854,9913,0,0
1,1,0,0,2015-06-01,855,9913,0,0
0,1,0,0,2015-06-02,856,9913,1,0
0,1,0,0,2015-06-03,857,9913,0,1
1,1,0,0,2015-06-09,858,9913,0,0
0,1,0,0,2015-06-10,859,9913,0,1
1,1,0,0,2015-06-16,860,9913,0,0
1,1,0,0,2015-06-17,861,9913,0,0
1,1,0,0,2015-06-18,862,9913,0,0
1,1,0,0,2015-07-01,863,9913,0,0
1,1,0,0,2015-07-07,864,9913,0,0
1,1,0,0,2015-07-08,865,9913,0,0
0,1,0,0,2015-07-14,866,9913,1,0
1,1,0,0,2015-07-15,867,9913,0,0
1,1,0,0,2015-07-23,868,9913,0,0
1,1,0,0,2015-07-27,869,9913,0,0
0,1,0,0,2015-08-04,870,9913,1,0
1,1,0,0,2015-08-05,871,9913,0,0
1,1,0,0,2015-08-05,872,9913,0,0
0,1,0,0,2015-08-11,873,9913,1,0
1,1,0,0,2015-08-12,874,9913,0,0
1,1,0,0,2015-08-18,875,9913,0,0
1,1,0,0,2015-08-21,876,9913,0,0
1,1,0,0,2015-09-01,877,9913,0,0
1,1,0,0,2015-09-02,878,9913,0,0
1,1,0,0,2015-09-09,879,9913,0,0
0,1,0,0,2015-10-06,880,9913,1,0
1,1,0,0,2015-10-11,881,9913,0,0
1,1,0,0,2015-10-12,882,9913,0,0
0,1,0,0,2015-10-13,883,9913,1,0
1,1,0,0,2015-11-03,884,9913,0,0
1,1,0,0,2015-11-04,885,9913,0,0
1,1,0,0,2015-11-10,886,9913,0,0
1,1,0,0,2015-11-11,887,9913,0,0
0,1,0,0,2015-11-17,888,9913,1,0
1,1,0,0,2015-11-18,889,9913,0,0
0,1,0,0,2015-12-01,890,9913,0,1
1,1,0,0,2015-12-02,891,9913,0,0
1,1,0,0,2015-12-08,892,9913,0,0
1,1,0,0,2015-12-09,893,9913,0,0
1,1,0,0,2015-12-09,894,9913,0,0
1,1,0,0,2015-12-16,895,9913,0,0
1,1,0,0,2015-12-21,896,9913,0,0
1,1,0,0,2015-12-29,897,9913,0,0
1,1,0,0,2016-01-01,898,9913,0,0
1,1,0,0,2016-01-02,899,9913,0,0
1,1,0,0,2016-02-24,900,9913,0,0
1,1,0,0,2016-03-01,901,9913,0,0
1,1,0,0,2016-03-02,902,9913,0,0
1,1,0,0,2016-03-08,903,9913,0,0
0,1,0,0,2016-03-09,904,9913,1,0
1,1,0,0,2016-03-15,905,9913,0,0
1,1,0,0,2016-03-16,906,9913,0,0
1,1,0,0,2016-04-05,907,9913,0,0
1,1,0,0,2016-04-06,908,9913,0,0
0,1,0,0,2016-04-12,909,9913,1,0
1,1,0,0,2016-04-13,910,9913,0,0
1,1,0,0,2016-05-03,911,9913,0,0
1,1,0,0,2016-05-03,912,9913,0,0
1,1,0,0,2016-05-04,913,9913,0,0
0,1,0,0,2016-05-10,914,9913,1,0
1,1,0,0,2016-05-11,915,9913,0,0
1,1,0,0,2016-05-17,916,9913,0,0
1,1,0,0,2016-05-17,917,9913,0,0
1,1,0,0,2016-05-18,918,9913,0,0
1,1,0,0,2016-05-31,919,9913,0,0
1,1,0,0,2016-06-01,920,9913,0,0
1,1,0,0,2016-06-07,921,9913,0,0
1,1,0,0,2016-06-07,922,9913,0,0
1,1,0,0,2016-06-08,923,9913,0,0
0,1,0,0,2016-06-14,924,9913,1,0
0,1,0,0,2016-06-14,925,9913,1,0
0,1,0,0,2016-06-15,926,9913,1,0
1,1,0,0,2016-06-20,927,9913,0,0
1,1,0,0,2016-07-05,928,9913,0,0
1,1,0,0,2016-07-05,929,9913,0,0
1,1,0,0,2016-07-06,930,9913,0,0
1,1,0,0,2016-07-06,931,9913,0,0
0,1,0,0,2016-07-12,932,9913,0,1
0,1,0,0,2016-07-13,933,9913,0,1
1,1,0,0,2016-07-27,934,9913,0,0
1,1,0,0,2016-07-27,935,9913,0,0
1,1,0,0,2016-08-01,936,9913,0,0
0,1,0,0,2016-08-02,937,9913,1,0
0,1,0,0,2016-08-03,938,9913,0,1
0,1,0,0,2016-08-09,939,9913,1,0
1,1,0,0,2016-08-10,940,9913,0,0
0,1,0,0,2016-08-11,941,9913,1,0
0,1,0,0,2016-08-16,942,9913,1,0
0,1,0,0,2016-08-17,943,9913,1,0
1,1,0,0,2016-09-06,944,9913,0,0
1,1,0,0,2016-09-07,945,9913,0,0
1,1,0,0,2016-09-13,946,9913,0,0
0,1,0,0,2016-09-14,947,9913,1,0
0,1,1,0,2016-09-26,948,9913,0,0
1,1,0,0,2016-10-04,949,9913,0,0
1,1,0,0,2016-10-05,950,9913,0,0
0,1,1,0,2016-10-11,951,9913,0,0
1,1,0,0,2016-10-11,952,9913,0,0
1,1,0,0,2016-10-12,953,9913,0,0
0,1,0,0,2016-10-18,954,9913,1,0
0,1,0,0,2016-10-19,955,9913,1,0
1,1,0,0,2016-10-31,956,9913,0,0
1,1,0,0,2016-11-01,957,9913,0,0
1,1,0,0,2016-11-08,958,9913,0,0
1,1,0,0,2016-11-09,959,9913,0,0
1,1,0,0,2016-11-15,960,9913,0,0
1,1,0,0,2016-11-16,961,9913,0,0
1,1,0,0,2016-11-17,962,9913,0,0
0,1,0,0,2016-11-24,963,9913,1,0
0,1,0,0,2016-12-06,964,9913,1,0
0,1,0,0,2016-12-07,965,9913,1,0
0,1,0,0,2016-12-07,966,9913,1,0
1,1,0,0,2016-12-13,967,9913,0,0
1,1,0,0,2016-12-14,968,9913,0,0
0,1,0,0,2016-12-28,969,9913,1,0
0,1,0,0,2016-12-28,970,9913,1,0
0,1,0,0,2017-02-15,971,9913,1,0
1,1,0,0,2017-03-01,972,9913,0,0
1,1,0,0,2017-03-07,973,9913,0,0
1,1,0,0,2017-03-08,974,9913,0,0
1,1,0,0,2017-03-14,975,9913,0,0
1,1,0,0,2017-03-15,976,9913,0,0
0,1,0,0,2017-03-28,977,9913,1,0
1,1,0,0,2017-04-04,978,9913,0,0
1,1,0,0,2017-04-05,979,9913,0,0
1,1,0,0,2017-04-18,980,9913,0,0
1,1,0,0,2017-04-18,981,9913,0,0
1,1,0,0,2017-05-02,982,9913,0,0
1,1,0,0,2017-05-03,983,9913,0,0
1,1,0,0,2017-05-09,984,9913,0,0
0,1,0,0,2017-05-10,985,9913,1,0
0,1,1,0,2017-05-16,986,9913,0,0
1,1,0,0,2017-05-16,987,9913,0,0
1,1,0,0,2017-06-06,988,9913,0,0
1,1,0,0,2017-06-07,989,9913,0,0
0,1,0,0,2017-06-13,990,9913,1,0
0,1,0,0,2017-06-13,991,9913,1,0
0,1,0,0,2017-06-14,992,9913,1,0
0,1,1,0,2017-06-22,993,9913,0,0
0,1,0,0,2017-06-28,994,9913,1,0
1,1,0,0,2017-07-04,995,9913,0,0
1,1,0,0,2017-07-05,996,9913,0,0
1,1,0,0,2017-07-12,997,9913,0,0
1,1,0,0,2017-07-24,998,9913,0,0
1,1,0,0,2017-08-01,999,9913,0,0
0,1,0,0,2017-08-02,1000,9913,1,0
0,1,0,0,2017-08-03,1001,9913,1,0
0,1,0,0,2017-08-04,1002,9913,1,0
1,1,0,0,2017-08-08,1003,9913,0,0
1,1,0,0,2017-08-09,1004,9913,0,0
1,1,0,0,2017-08-15,1005,9913,0,0
1,1,0,0,2017-08-16,1006,9913,0,0
1,1,0,0,2017-09-05,1007,9913,0,0
1,1,0,0,2017-09-06,1008,9913,0,0
1,1,0,0,2017-09-06,1009,9913,0,0
0,1,0,0,2017-09-12,1010,9913,1,0
0,1,0,0,2017-09-13,1011,9913,1,0
1,1,0,0,2017-10-03,1012,9913,0,0
1,1,0,0,2017-10-04,1013,9913,0,0
0,1,0,0,2017-10-10,1014,9913,0,1
0,1,0,0,2017-10-10,1015,9913,0,1
0,1,0,0,2017-10-11,1016,9913,0,1
0,1,0,0,2017-10-11,1017,9913,0,1
0,1,0,0,2017-10-17,1018,9913,0,1
0,1,0,0,2017-10-18,1019,9913,0,1
1,1,0,0,2017-11-01,1020,9913,0,0
1,1,0,0,2017-11-07,1021,9913,0,0
0,1,0,0,2017-11-08,1022,9913,0,1
0,1,0,0,2017-11-14,1023,9913,1,0
0,1,0,0,2017-11-15,1024,9913,1,0
0,1,0,0,2017-12-05,1025,9913,0,1
0,1,0,0,2017-12-06,1026,9913,1,0
0,1,0,0,2017-12-06,1027,9913,1,0
0,1,0,0,2017-12-11,1028,9913,1,0
0,1,0,0,2017-12-12,1029,9913,1,0
0,1,0,0,2017-12-13,1030,9913,1,0
1,1,0,0,2017-12-14,1031,9913,0,0
1,1,0,0,2017-12-20,1032,9913,0,0
1,1,0,0,2018-02-07,1033,9913,0,0
1,1,0,0,2018-02-08,1034,9913,0,0
1,1,0,0,2018-03-06,1035,9913,0,0
1,1,0,0,2018-03-07,1036,9913,0,0
0,1,0,0,2018-03-13,1037,9913,1,0
0,1,0,0,2018-03-14,1038,9913,1,0
0,1,0,0,2018-03-14,1039,9913,1,0
1,1,0,0,2018-04-03,1040,9913,0,0
1,1,0,0,2018-04-04,1041,9913,0,0
1,1,0,0,2018-04-10,1042,9913,0,0
1,1,0,0,2018-04-11,1043,9913,0,0
0,1,0,0,2018-04-17,1044,9913,1,0
1,1,0,0,2018-04-18,1045,9913,0,0
0,1,0,0,2018-04-18,1046,9913,1,0
1,1,0,0,2018-05-02,1047,9913,0,0
1,1,0,0,2018-05-08,1048,9913,0,0
1,1,0,0,2018-05-09,1049,9913,0,0
0,1,0,0,2018-05-15,1050,9913,1,0
0,1,0,0,2018-05-16,1051,9913,1,0
1,1,0,0,2018-06-05,1052,9913,0,0
1,1,0,0,2018-06-05,1053,9913,0,0
1,1,0,0,2018-06-06,1054,9913,0,0
0,1,0,0,2018-06-12,1055,9913,1,0
0,1,0,0,2018-06-13,1056,9913,1,0
1,1,0,0,2018-06-26,1057,9913,0,0
1,1,0,0,2018-07-03,1058,9913,0,0
1,1,0,0,2018-07-04,1059,9913,0,0
0,1,0,0,2018-07-10,1060,9913,1,0
1,1,0,0,2018-07-11,1061,9913,0,0
0,1,0,0,2018-07-11,1062,9913,1,0
0,1,0,0,2018-07-17,1063,9913,1,0
1,1,0,0,2018-07-31,1064,9913,0,0
1,1,0,0,2018-08-01,1065,9913,0,0
0,1,0,0,2018-08-14,1066,9913,1,0
0,1,0,0,2018-08-15,1067,9913,1,0
1,1,0,0,2018-08-16,1068,9913,0,0
0,1,0,0,2018-08-16,1069,9913,1,0
1,1,0,0,2018-09-04,1070,9913,0,0
1,1,0,0,2018-09-05,1071,9913,0,0
0,1,0,0,2018-09-11,1072,9913,1,0
1,1,0,0,2018-09-11,1073,9913,0,0
0,1,0,0,2018-09-12,1074,9913,1,0
1,1,0,0,2018-09-18,1075,9913,0,0
1,1,0,0,2018-09-18,1076,9913,0,0
1,1,0,0,2018-09-19,1077,9913,0,0
0,1,0,0,2018-10-02,1078,9913,1,0
0,1,0,0,2018-10-03,1079,9913,1,0
1,1,0,0,2018-10-09,1080,9913,0,0
1,1,0,0,2018-10-10,1081,9913,0,0
1,1,0,0,2018-10-10,1082,9913,0,0
0,1,0,0,2018-10-16,1083,9913,0,1
0,1,0,0,2018-10-16,1084,9913,0,1
1,1,0,0,2018-10-17,1085,9913,0,0
1,1,0,0,2018-10-18,1086,9913,0,0
0,1,0,0,2018-10-24,1087,9913,1,0
0,1,0,0,2018-10-25,1088,9913,1,0
1,1,0,0,2018-11-06,1089,9913,0,0
0,1,0,0,2018-11-07,1090,9913,0,1
0,1,0,0,2018-11-13,1091,9913,0,1
0,1,0,0,2018-11-14,1092,9913,0,1
1,1,0,0,2018-11-22,1093,9913,0,0
0,1,0,0,2018-12-04,1094,9913,0,1
0,1,0,0,2018-12-05,1095,9913,0,1
0,1,0,0,2018-12-11,1096,9913,1,0
0,1,0,0,2018-12-11,1097,9913,1,0
0,1,0,0,2018-12-12,1098,9913,1,0
1,1,0,0,2018-12-14,1099,9913,0,0
0,1,0,0,2018-12-20,1100,9913,1,0
0,1,0,0,2018-12-27,1101,9913,1,0
0,1,0,0,2019-03-01,1102,9913,1,0
0,1,0,0,2019-03-06,1103,9913,1,0
0,1,0,0,2019-03-12,1104,9913,0,1
0,1,0,0,2019-03-13,1105,9913,1,0
1,1,0,0,2019-03-29,1106,9913,0,0
1,1,0,0,2015-02-15,1107,11524,0,0
1,1,0,0,2015-03-03,1108,11524,0,0
1,1,0,0,2015-03-10,1109,11524,0,0
1,1,0,0,2015-03-17,1110,11524,0,0
1,1,0,0,2015-03-18,1111,11524,0,0
1,1,0,0,2015-04-07,1112,11524,0,0
1,1,0,0,2015-04-07,1113,11524,0,0
1,1,0,0,2015-04-14,1114,11524,0,0
1,1,0,0,2015-04-15,1115,11524,0,0
0,1,1,0,2015-05-05,1116,11524,0,0
1,1,0,0,2015-05-12,1117,11524,0,0
1,1,0,0,2015-05-13,1118,11524,0,0
1,1,0,0,2015-05-13,1119,11524,0,0
1,1,0,0,2015-05-19,1120,11524,0,0
1,1,0,0,2015-06-02,1121,11524,0,0
1,1,0,0,2015-06-03,1122,11524,0,0
1,1,0,0,2015-06-09,1123,11524,0,0
1,1,0,0,2015-06-10,1124,11524,0,0
1,1,0,0,2015-06-16,1125,11524,0,0
1,1,0,0,2015-06-17,1126,11524,0,0
1,1,0,0,2015-07-01,1127,11524,0,0
0,1,0,0,2015-07-07,1128,11524,1,0
0,1,0,0,2015-07-08,1129,11524,1,0
1,1,0,0,2015-07-14,1130,11524,0,0
1,1,0,0,2015-07-15,1131,11524,0,0
0,1,1,0,2015-07-22,1132,11524,0,0
1,1,0,0,2015-08-04,1133,11524,0,0
1,1,0,0,2015-08-05,1134,11524,0,0
1,1,0,0,2015-08-11,1135,11524,0,0
1,1,0,0,2015-08-12,1136,11524,0,0
1,1,0,0,2015-08-18,1137,11524,0,0
1,1,0,0,2015-09-01,1138,11524,0,0
1,1,0,0,2015-09-02,1139,11524,0,0
1,1,0,0,2015-09-08,1140,11524,0,0
1,1,0,0,2015-09-09,1141,11524,0,0
0,1,0,0,2015-09-15,1142,11524,1,0
1,1,0,0,2015-09-16,1143,11524,0,0
0,1,0,0,2015-09-29,1144,11524,1,0
1,1,0,0,2015-10-06,1145,11524,0,0
1,1,0,0,2015-10-07,1146,11524,0,0
1,1,0,0,2015-10-13,1147,11524,0,0
1,1,0,0,2015-10-14,1148,11524,0,0
1,1,0,0,2015-10-20,1149,11524,0,0
1,1,0,0,2015-11-10,1150,11524,0,0
1,1,0,0,2015-11-17,1151,11524,0,0
1,1,0,0,2015-11-30,1152,11524,0,0
1,1,0,0,2015-12-01,1153,11524,0,0
1,1,0,0,2015-12-02,1154,11524,0,0
0,1,0,0,2015-12-08,1155,11524,1,0
