fecha,id,id_legislador,id_legislatura,id_proyecto,organismo
2017-11-01,1423,2873,6,137284,MVOTMA*
2017-06-13,1424,2873,6,135232,TRIBUNAL CUENTAS
2017-06-13,1425,2873,6,135228,MVOTMA*
2017-06-13,1426,2873,6,135237,TRIBUNAL CUENTAS
2017-06-13,1427,2873,6,135235,MIEM*
2017-03-28,1428,2873,6,134159,MGAP*
2017-03-28,1429,2873,6,134158,MINISTERIO INTERIOR
2017-03-28,1430,2873,6,134156,MRREE*
2017-03-28,1431,2873,6,134167,OPP*
2017-03-28,1432,2873,6,134162,MIEM*
2017-03-28,1433,2873,6,134160,MEC*
2017-03-28,1434,2873,6,134148,MVOTMA*
2017-03-28,1435,2873,6,134146,MIEM*
2017-03-28,1436,2873,6,134149,MINISTERIO TURISMO
2017-03-28,1437,2873,6,134152,MSP*
2017-03-28,1438,2873,6,134151,MTOP*
2017-03-07,1439,2873,6,133739,MINISTERIO INTERIOR
2017-02-15,1440,2873,6,133645,MEC*
2016-11-17,1441,2873,6,132734,CORTE ELECTORAL
2016-11-16,1442,2873,6,132722,MRREE*
2016-11-16,1443,2873,6,132720,MRREE*
2016-11-16,1444,2873,6,132726,MTOP*
2016-11-16,1445,2873,6,132721,MRREE*
2016-11-08,1446,2873,6,132535,MINISTERIO INTERIOR
2016-10-31,1447,2873,6,132393,MRREE*
2016-10-31,1448,2873,6,132400,MEF*
2019-03-11,1449,4500,6,142699,
2018-07-10,1450,4500,6,140424,
2018-03-09,1451,4500,6,138818,
2018-02-20,1452,4500,6,138454,
2018-02-19,1453,4500,6,138434,
2017-12-06,1454,4500,6,137830,
2017-12-05,1455,4500,6,137773,
2017-11-28,1456,4500,6,137718,
2017-11-28,1457,4500,6,137720,
2017-11-14,1458,4500,6,137499,
2017-11-14,1459,4500,6,137535,
2017-09-26,1460,4500,6,136766,
2017-08-09,1461,4500,6,136210,
2017-06-13,1462,4500,6,135267,
2017-04-27,1463,4500,6,134583,
2016-11-30,1464,4500,6,132925,
2016-10-27,1465,4500,6,132308,
2016-09-14,1466,4500,6,131814,
2016-04-06,1467,4500,6,128969,
2016-04-06,1468,4500,6,128970,
2016-04-06,1469,4500,6,128968,
2016-04-06,1470,4500,6,128966,
2016-04-06,1471,4500,6,128967,
2016-04-06,1472,4500,6,128976,
2016-04-06,1473,4500,6,128977,
2016-04-06,1474,4500,6,128975,
2016-04-06,1475,4500,6,128971,
2016-04-06,1476,4500,6,128974,
2016-03-08,1477,4500,6,128594,
2015-12-08,1478,4500,6,127769,
2015-10-06,1479,4500,6,126823,
2015-07-14,1480,4500,6,125462,
2015-06-16,1481,4500,6,125010,
2015-06-08,1482,4500,6,124889,
2015-04-07,1483,4500,6,123992,
2018-10-09,1484,4500,6,141500,MINISTERIO INTERIOR
2018-10-09,1485,4500,6,141504,MDN*
2018-05-03,1486,4500,6,139526,UTE*
2017-07-04,1487,4500,6,135547,FACULTAD CIENCIAS
2017-05-15,1488,4500,6,134829,MTOP*
2017-05-15,1489,4500,6,134829,AFE*
2017-05-05,1490,4500,6,134689,MVOTMA*
2017-05-05,1491,4500,6,134688,MEF*
2017-05-05,1492,4500,6,134687,MTOP*
2017-05-03,1493,4500,6,134649,MIDES*
2017-03-13,1494,4500,6,133832,MINISTERIO INTERIOR
2017-03-13,1495,4500,6,133834,ANEP*
2016-08-24,1496,4500,6,131342,ANCAP*
2016-05-04,1497,4500,6,129454,MINISTERIO INTERIOR
2016-05-04,1498,4500,6,129455,MIDES*
2016-03-10,1499,4500,6,128632,ANEP*
2015-10-07,1500,4500,6,126864,ANCAP*
2015-09-15,1501,4500,6,126631,ANEP*
2016-11-30,1502,2887,6,132929,
2018-09-18,1503,6839,6,141283,MEC*
2017-12-06,1504,6839,6,137815,MRREE*
2017-10-10,1505,6839,6,137006,MVOTMA*
2017-10-10,1506,6839,6,137004,MEF*
2017-07-24,1507,6839,6,135846,MINISTERIO INTERIOR
2019-03-29,1508,6839,6,143045,
2017-12-06,1509,6839,6,137831,
2017-10-10,1510,6839,6,137017,
2017-07-24,1511,6839,6,135870,
2016-05-03,1512,6839,6,129429,
2015-12-01,1513,6839,6,127676,
2015-11-17,1514,6839,6,127426,
2015-11-11,1515,6839,6,127303,
2015-07-08,1516,6839,6,125371,
2015-06-17,1517,6839,6,125054,
2017-05-10,1518,6661,6,134776,
2017-03-14,1519,6661,6,133875,
2016-07-13,1520,6661,6,130766,
2018-03-09,1521,9982,6,138818,
2016-09-14,1522,9982,6,131814,
2015-12-15,1523,9982,6,127929,
2019-05-14,1524,10008,6,143593,
2019-05-14,1525,10008,6,143583,
2019-05-14,1526,10008,6,143567,
2019-05-14,1527,10008,6,143600,
2019-05-14,1528,10008,6,143603,
2019-05-14,1529,10008,6,143602,
2019-05-14,1530,10008,6,143601,
2017-11-22,1531,10008,6,137658,
2017-07-12,1532,10008,6,135668,
2017-06-29,1533,10008,6,135482,
2016-10-18,1534,10008,6,132114,
2016-10-18,1535,10008,6,132117,
2016-09-27,1536,10008,6,131836,
2016-06-15,1537,10008,6,130280,
2015-07-01,1538,10008,6,125290,
2015-07-01,1539,10008,6,125289,
2015-07-01,1540,10008,6,125291,
2015-07-01,1541,10008,6,125293,
2015-07-01,1542,10008,6,125292,
2019-05-08,1543,11526,6,143492,
2018-12-05,1544,11526,6,142065,
2018-10-24,1545,11526,6,141631,
2018-09-19,1546,11526,6,141316,
2018-09-04,1547,11526,6,141115,
2019-03-25,1548,327,6,143026,
2019-02-14,1549,327,6,142492,
2018-12-05,1550,327,6,142063,
2018-11-22,1551,327,6,141926,
2018-08-15,1552,327,6,140834,
2018-07-10,1553,327,6,140424,
2018-07-10,1554,327,6,140425,
2018-06-18,1555,327,6,140161,
2018-06-14,1556,327,6,140181,
2018-06-14,1557,327,6,140183,
2018-05-10,1558,327,6,139714,
2018-02-07,1559,327,6,138320,
2018-02-07,1560,327,6,138322,
2017-11-15,1561,327,6,137606,
2017-11-15,1562,327,6,137709,
2017-11-14,1563,327,6,137535,
2017-11-13,1564,327,6,137470,
2017-11-13,1565,327,6,137468,
2017-11-13,1566,327,6,137474,
2017-11-13,1567,327,6,137476,
2017-11-13,1568,327,6,137475,
2017-11-08,1569,327,6,137427,
2017-11-07,1570,327,6,137375,
2017-10-03,1571,327,6,136846,
2017-08-09,1572,327,6,136210,
2017-07-12,1573,327,6,135672,
2017-07-12,1574,327,6,135674,
2017-06-15,1575,327,6,135298,
2017-06-13,1576,327,6,135267,
2017-06-12,1577,327,6,135217,
2017-06-12,1578,327,6,135218,
2017-06-05,1579,327,6,135084,
2017-06-05,1580,327,6,135085,
2017-05-24,1581,327,6,134953,
2017-05-24,1582,327,6,134954,
2017-05-24,1583,327,6,134955,
2017-04-27,1584,327,6,134583,
2017-03-08,1585,327,6,133794,
2017-03-03,1586,327,6,133711,
2017-02-22,1587,327,6,133672,
2019-03-25,1588,327,6,143024,MRREE*
2019-03-25,1589,327,6,143024,MIEM*
2018-12-20,1590,327,6,142238,TRIBUNAL CUENTAS
2018-12-18,1591,327,6,142225,ANCAP*
2018-12-13,1592,327,6,142167,MEF*
2018-12-13,1593,327,6,142168,ANTEL*
2018-08-17,1594,327,6,140898,MTOP*
2018-07-05,1595,327,6,140392,ASSE*
2018-06-28,1596,327,6,140255,MIEM*
2018-06-28,1597,327,6,140256,MIDES*
2018-04-02,1598,327,6,139030,MINISTERIO INTERIOR
2018-03-21,1599,327,6,138961,MEC*
2018-03-21,1600,327,6,138968,MTOP*
2018-03-01,1601,327,6,138593,DIRECCION NACIONAL MIGRACION
2018-03-01,1602,327,6,138594,DNA*
2018-03-01,1603,327,6,138595,DINACIA*
2018-02-21,1604,327,6,138499,AFE*
2018-02-14,1605,327,6,138426,COMANDO EJERCITO (GENERAL)
2017-10-04,1606,327,6,136908,OSE*
2017-09-26,1607,327,6,136768,ANTEL*
2017-08-16,1608,327,6,136285,ANCAP*
2017-07-17,1609,327,6,135784,ANCAP*
2017-07-17,1610,327,6,135784,MIEM*
2017-07-12,1611,327,6,135706,ANEP*
2017-07-12,1612,327,6,135676,ANCAP*
2017-06-26,1613,327,6,135438,ANCAP*
2017-06-22,1614,327,6,135370,MEF*
2017-06-22,1615,327,6,135373,MVOTMA*
2017-06-12,1616,327,6,135216,ANCAP*
2017-02-20,1617,327,6,133665,MINISTERIO INTERIOR
2017-02-14,1618,327,6,133592,ANCAP*
2016-12-19,1619,327,6,133207,MVOTMA*
2016-12-09,1620,327,6,133112,MTOP*
2016-11-22,1621,327,6,132774,MEF*
2016-11-17,1622,327,6,132749,ANCAP*
2016-11-08,1623,327,6,132527,TELEVISION NACIONAL DEL URUGUAY
2016-10-28,1624,327,6,132377,UDELAR*
2016-10-05,1625,327,6,131978,MEF*
2016-09-26,1626,327,6,131830,MEF*
2016-09-16,1627,327,6,131691,DGI*
2016-09-13,1628,327,6,131622,ANEP*
2016-08-16,1629,327,6,131239,ANCAP*
2018-12-04,1630,408,6,142059,FISCALIA GENERAL NACION
2015-11-13,1631,408,6,127380,CORTE ELECTORAL
2015-11-10,1632,8463,6,127268,
2015-06-16,1633,8463,6,125018,
2019-05-14,1634,408,6,143583,
2019-05-14,1635,408,6,143593,
2019-05-14,1636,408,6,143567,
2019-05-14,1637,408,6,143568,
2019-05-14,1638,408,6,143602,
2019-05-14,1639,408,6,143603,
2019-05-14,1640,408,6,143600,
2019-05-14,1641,408,6,143601,
2018-11-22,1642,408,6,141926,
2018-11-14,1643,408,6,141848,
2018-08-01,1644,408,6,140668,
2018-07-17,1645,408,6,140544,
2018-05-10,1646,408,6,139714,
2018-05-08,1647,408,6,139576,
2018-05-02,1648,408,6,139480,
2018-03-06,1649,408,6,138643,
2017-12-06,1650,408,6,137830,
2017-11-22,1651,408,6,137658,
2017-11-21,1652,408,6,137715,
2017-11-14,1653,408,6,137519,
2017-11-07,1654,408,6,137375,
2017-07-12,1655,408,6,135668,
2017-07-12,1656,408,6,135674,
2017-06-29,1657,408,6,135482,
2017-06-27,1658,408,6,135458,
2017-06-07,1659,408,6,135165,
2017-06-05,1660,408,6,135084,
2017-06-05,1661,408,6,135085,
2017-05-16,1662,408,6,134850,
2017-05-10,1663,408,6,134776,
2017-04-26,1664,408,6,134536,
2017-04-05,1665,408,6,134340,
2017-04-04,1666,408,6,134288,
2017-03-14,1667,408,6,133875,
2016-11-30,1668,408,6,132929,
2016-11-22,1669,408,6,132804,
2016-10-18,1670,408,6,132114,
2016-10-18,1671,408,6,132117,
2016-08-03,1672,408,6,131029,
2016-07-13,1673,408,6,130766,
2018-11-22,1674,9897,6,141950,
2018-06-05,1675,9897,6,140003,
2017-11-14,1676,9897,6,137525,
2017-05-16,1677,9897,6,134862,
2017-03-14,1678,9897,6,133858,
2017-03-07,1679,9897,6,133767,
2017-03-03,1680,9897,6,133711,
2017-02-15,1681,9897,6,133611,
2016-09-14,1682,9897,6,131660,
2016-09-14,1683,9897,6,131659,
2016-08-16,1684,9897,6,131238,
2016-08-02,1685,9897,6,131005,
2016-07-05,1686,9897,6,130611,
2016-03-16,1687,9897,6,128759,
2016-03-08,1688,9897,6,128585,
2015-07-23,1689,9897,6,125605,
2015-04-07,1690,9897,6,123959,
2015-02-15,1691,9897,6,123447,
2019-04-10,1692,9897,6,143188,MSP*
2019-04-10,1693,9897,6,143188,JUNASA*
2019-03-06,1694,9897,6,142583,MVOTMA*
2019-03-06,1695,9897,6,142585,MSP*
2018-10-16,1696,9897,6,141562,MSP*
2018-08-15,1697,9897,6,140835,MEF*
2018-07-31,1698,9897,6,140628,MRREE*
2018-07-31,1699,9897,6,140631,SUPREMA CORTE JUSTICIA
2018-07-31,1700,9897,6,140633,MINISTERIO INTERIOR
2018-04-03,1701,9897,6,139034,MRREE*
2018-03-06,1702,9897,6,138712,MINISTERIO INTERIOR
2018-03-06,1703,9897,6,138657,MINISTERIO INTERIOR
2018-03-06,1704,9897,6,138716,MSP*
2018-03-06,1705,9897,6,138720,MTSS*
2018-03-06,1706,9897,6,138718,MTSS*
2017-10-03,1707,9897,6,136963,MGAP*
2017-06-28,1708,9897,6,135467,MDN*
2017-06-28,1709,9897,6,135468,MDN*
2017-06-06,1710,9897,6,135087,MSP*
2017-06-06,1711,9897,6,135088,MTSS*
2016-09-13,1712,9897,6,131618,MSP*
2016-09-13,1713,9897,6,131630,MIDES*
2016-09-06,1714,9897,6,131452,MEF*
2016-09-06,1715,9897,6,131446,MIDES*
2016-09-06,1716,9897,6,131456,MIDES*
2016-08-13,1717,9897,6,131619,MEC*
2016-07-05,1718,9897,6,130572,MIDES*
2016-07-05,1719,9897,6,130583,MSP*
2015-08-11,1720,9897,6,125888,OPP*
2015-08-11,1721,9897,6,125895,OPP*
2015-07-01,1722,9897,6,125237,MEC*
2015-07-01,1723,9897,6,125238,MEF*
2015-07-01,1724,9897,6,125241,MTSS*
2015-04-07,1725,9897,6,123962,MINISTERIO TURISMO
2015-03-12,1726,9897,6,123759,MVOTMA*
2015-03-24,1727,290,6,123873,
2019-04-02,1728,9974,6,143083,
2019-04-02,1729,9974,6,143084,
2019-02-15,1730,9974,6,142497,
2018-12-05,1731,9974,6,142063,
2018-11-14,1732,9974,6,141848,
2018-10-09,1733,9974,6,141494,
2018-07-10,1734,9974,6,140424,
2018-07-10,1735,9974,6,140425,
2018-05-02,1736,9974,6,139480,
2018-04-03,1737,9974,6,139089,
2018-03-06,1738,9974,6,138643,
2017-12-06,1739,9974,6,137830,
2017-11-22,1740,9974,6,137658,
2017-11-07,1741,9974,6,137375,
2017-11-01,1742,9974,6,137300,
2017-10-10,1743,9974,6,137051,
2017-07-13,1744,9974,6,135730,
2017-07-12,1745,9974,6,135668,
2017-07-12,1746,9974,6,135674,
2017-06-29,1747,9974,6,135482,
2017-06-27,1748,9974,6,135458,
2017-06-07,1749,9974,6,135165,
2017-06-05,1750,9974,6,135084,
2017-06-05,1751,9974,6,135085,
2017-05-16,1752,9974,6,134850,
2017-05-10,1753,9974,6,134776,
2017-04-26,1754,9974,6,134536,
2016-11-30,1755,9974,6,132929,
2016-11-22,1756,9974,6,132804,
2016-11-14,1757,9974,6,132655,
2016-10-18,1758,9974,6,132117,
2016-10-18,1759,9974,6,132114,
2016-10-14,1760,9974,6,132139,
2016-09-27,1761,9974,6,131836,
2016-06-15,1762,9974,6,130280,
2016-03-02,1763,9974,6,128446,
2016-02-16,1764,9974,6,128332,
2015-11-10,1765,9974,6,127268,
2015-07-01,1766,9974,6,125290,
2015-07-01,1767,9974,6,125291,
2017-07-26,1768,423,6,135905,ONSC*
2016-10-24,1769,423,6,132263,MEC*
2015-07-30,1770,423,6,125698,BPS*
2019-04-02,1771,423,6,143084,
2018-12-05,1772,423,6,142063,
2018-11-14,1773,423,6,141848,
2018-08-01,1774,423,6,140668,
2018-07-17,1775,423,6,140544,
2018-03-13,1776,423,6,138859,
2018-03-13,1777,423,6,138863,
2018-03-13,1778,423,6,138864,
2018-03-06,1779,423,6,138643,
2017-12-06,1780,423,6,137830,
2017-11-22,1781,423,6,137658,
2017-11-15,1782,423,6,137709,
2017-11-14,1783,423,6,137519,
2017-11-07,1784,423,6,137375,
2017-10-11,1785,423,6,137048,
2017-10-10,1786,423,6,137051,
2017-06-29,1787,423,6,135482,
2017-06-27,1788,423,6,135458,
2017-06-07,1789,423,6,135165,
2017-06-05,1790,423,6,135084,
2017-06-05,1791,423,6,135085,
2017-05-16,1792,423,6,134850,
2017-04-26,1793,423,6,134536,
2017-04-05,1794,423,6,134340,
2017-03-14,1795,423,6,133875,
2017-03-03,1796,423,6,133711,
2016-12-28,1797,423,6,133365,
2016-11-30,1798,423,6,132929,
2016-11-30,1799,423,6,132939,
2016-11-22,1800,423,6,132804,
2016-10-18,1801,423,6,132114,
2016-10-18,1802,423,6,132117,
2016-10-14,1803,423,6,132139,
2016-10-04,1804,423,6,131924,
2016-09-13,1805,423,6,131639,
2016-08-03,1806,423,6,131029,
2016-07-13,1807,423,6,130771,
2016-06-15,1808,423,6,130280,
2016-06-08,1809,423,6,130145,
2016-06-08,1810,423,6,130149,
2015-08-04,1811,2945,6,125831,MIDES*
2015-07-21,1812,2945,6,125568,BPS*
2015-07-06,1813,2945,6,125310,MSP*
2015-05-13,1814,2945,6,124526,MSP*
2015-05-13,1815,2945,6,124524,MINISTERIO INTERIOR
2015-05-11,1816,2945,6,124438,INAU*
2015-04-20,1817,2945,6,124216,ASSE*
2015-04-20,1818,2945,6,124216,MSP*
2015-04-17,1819,2945,6,124194,MTSS*
2015-04-17,1820,2945,6,124196,MRREE*
2015-12-03,1821,2945,6,127721,
2015-08-05,1822,2945,6,125838,
2015-07-14,1823,2945,6,125462,
2015-07-07,1824,2945,6,125363,
2015-06-17,1825,2945,6,125058,
2015-05-19,1826,2945,6,124567,
2015-05-11,1827,2945,6,124440,
2015-04-20,1828,2945,6,124217,
2015-04-14,1829,2945,6,124090,
2015-04-09,1830,2945,6,124014,
2015-04-08,1831,2945,6,123999,
2015-04-08,1832,2945,6,124000,
2015-04-07,1833,2945,6,123986,
2015-04-07,1834,2945,6,123992,
2017-09-13,1835,7751,6,136681,
2017-09-12,1836,7751,6,136617,
2017-06-22,1837,7751,6,135389,
2015-11-10,1838,7751,6,127268,
2017-07-04,1839,7751,6,135544,MEF*
2018-08-14,1840,2911,6,140782,
2018-03-13,1841,2911,6,138859,
2018-03-13,1842,2911,6,138863,
2018-03-13,1843,2911,6,138864,
2017-12-06,1844,2911,6,137830,
2017-11-08,1845,2911,6,137427,
2017-11-07,1846,2911,6,137375,
2017-10-17,1847,2911,6,137127,
2017-10-10,1848,2911,6,137051,
2017-05-16,1849,2911,6,134850,
2017-05-10,1850,2911,6,134776,
2016-10-18,1851,2911,6,132114,
2016-10-18,1852,2911,6,132117,
2016-08-03,1853,2911,6,131029,
2016-07-13,1854,2911,6,130766,
2016-06-15,1855,2911,6,130280,
2016-05-17,1856,2911,6,129710,
2015-07-14,1857,2911,6,125462,
2015-06-16,1858,2911,6,125014,
2015-06-16,1859,2911,6,125018,
2015-06-10,1860,2911,6,124969,
2018-12-05,1861,9038,6,142063,
2018-10-09,1862,9038,6,141494,
2017-03-14,1863,9038,6,133875,
2016-11-30,1864,9038,6,132929,
2016-11-22,1865,9038,6,132804,
2016-07-13,1866,9038,6,130766,
2015-07-01,1867,9038,6,125292,
2015-07-01,1868,9038,6,125289,
2015-07-01,1869,9038,6,125290,
2015-07-01,1870,9038,6,125291,
2015-06-16,1871,9038,6,125014,
2015-06-16,1872,9038,6,125018,
2015-06-10,1873,9038,6,124969,
2017-08-03,1874,11537,6,136057,DIRECCION DEPARTAMENTAL SALUD PUBLICA
2017-08-03,1875,11537,6,136058,MIDES*
2017-07-11,1876,11537,6,135655,BPS*
2017-07-11,1877,11537,6,135654,ADMINISTRACION SEGUROS SOCIALES ENFERMEDAD
2016-07-06,1878,11537,6,130657,DIRECCION GENERAL COMERCIO
2016-07-06,1879,11537,6,130648,MIDES*
2017-07-24,1880,7769,6,135884,CORTE ELECTORAL
2019-05-14,1881,7769,6,143583,
2019-05-14,1882,7769,6,143593,
2019-05-14,1883,7769,6,143567,
2019-05-14,1884,7769,6,143568,
2019-05-14,1885,7769,6,143602,
2019-05-14,1886,7769,6,143603,
2019-05-14,1887,7769,6,143600,
2019-05-14,1888,7769,6,143601,
2019-02-15,1889,7769,6,142497,
2018-12-05,1890,7769,6,142063,
2018-11-14,1891,7769,6,141848,
2018-10-09,1892,7769,6,141494,
2018-07-10,1893,7769,6,140424,
2018-06-18,1894,7769,6,140161,
2018-05-08,1895,7769,6,139576,
2018-05-02,1896,7769,6,139480,
2018-04-03,1897,7769,6,139089,
2018-03-13,1898,7769,6,138863,
2018-03-13,1899,7769,6,138864,
2018-03-06,1900,7769,6,138643,
2017-12-06,1901,7769,6,137830,
2017-11-14,1902,7769,6,137519,
2017-11-07,1903,7769,6,137375,
2017-11-01,1904,7769,6,137300,
2017-07-12,1905,7769,6,135668,
2017-06-07,1906,7769,6,135165,
2017-05-24,1907,7769,6,134953,
2017-05-24,1908,7769,6,134954,
2017-05-24,1909,7769,6,134955,
2017-05-16,1910,7769,6,134850,
2017-05-10,1911,7769,6,134776,
2017-04-05,1912,7769,6,134340,
2016-11-30,1913,7769,6,132929,
2016-11-22,1914,7769,6,132804,
2016-09-27,1915,7769,6,131836,
2016-08-03,1916,7769,6,131029,
2016-07-13,1917,7769,6,130766,
2016-06-15,1918,7769,6,130280,
2016-03-08,1919,7769,6,128594,
2016-03-02,1920,7769,6,128446,
2017-07-26,1921,5262,6,135905,ONSC*
2017-07-24,1922,5262,6,135884,CORTE ELECTORAL
2018-11-14,1923,5262,6,141848,
2018-10-09,1924,5262,6,141494,
2018-08-01,1925,5262,6,140668,
2018-07-17,1926,5262,6,140544,
2018-07-10,1927,5262,6,140424,
2018-07-10,1928,5262,6,140425,
2018-05-08,1929,5262,6,139576,
2018-04-03,1930,5262,6,139089,
2018-03-13,1931,5262,6,138859,
2018-03-13,1932,5262,6,138863,
2018-03-13,1933,5262,6,138864,
2018-03-06,1934,5262,6,138643,
2017-12-06,1935,5262,6,137830,
2017-11-22,1936,5262,6,137658,
2017-11-14,1937,5262,6,137519,
2017-11-07,1938,5262,6,137375,
2017-11-01,1939,5262,6,137300,
2017-10-10,1940,5262,6,137051,
2017-07-12,1941,5262,6,135668,
2017-07-12,1942,5262,6,135674,
2017-06-29,1943,5262,6,135482,
2017-06-27,1944,5262,6,135458,
2017-06-07,1945,5262,6,135165,
2017-06-05,1946,5262,6,135085,
2017-06-05,1947,5262,6,135084,
2017-05-16,1948,5262,6,134850,
2017-04-26,1949,5262,6,134536,
2017-04-05,1950,5262,6,134340,
2016-11-30,1951,5262,6,132929,
2016-11-22,1952,5262,6,132804,
2016-10-18,1953,5262,6,132114,
2016-10-18,1954,5262,6,132117,
2016-08-03,1955,5262,6,131029,
2016-06-15,1956,5262,6,130280,
2016-06-08,1957,5262,6,130145,
2016-05-17,1958,5262,6,129710,
2016-03-02,1959,5262,6,128446,
2016-02-16,1960,5262,6,128332,
2015-11-10,1961,5262,6,127268,
2015-07-01,1962,5262,6,125290,
2019-03-29,1963,5165,6,143046,
2018-06-05,1964,5165,6,140003,
2017-10-03,1965,5165,6,136868,
2017-08-04,1966,5165,6,136064,
2017-05-02,1967,5165,6,134634,
2017-03-15,1968,5165,6,133923,
2017-03-14,1969,5165,6,133860,
2016-12-06,1970,5165,6,133026,
2016-09-06,1971,5165,6,131521,
2015-10-06,1972,5165,6,126853,
2015-08-05,1973,5165,6,125820,
2015-06-16,1974,5165,6,125024,
2015-06-16,1975,5165,6,125025,
2015-06-16,1976,5165,6,125009,
2015-06-16,1977,5165,6,125010,
2015-04-15,1978,5165,6,124149,
2015-03-03,1979,5165,6,123532,
2019-03-06,1980,5165,6,142602,MIEM*
2019-03-06,1981,5165,6,142601,MVOTMA*
2019-03-06,1982,5165,6,142600,MIEM*
2019-03-06,1983,5165,6,142598,MVOTMA*
2019-03-06,1984,5165,6,142640,MIEM*
2019-03-06,1985,5165,6,142631,MINISTERIO TURISMO
2019-03-06,1986,5165,6,142629,MTOP*
2019-03-06,1987,5165,6,142632,MTSS*
2019-03-06,1988,5165,6,142638,MINISTERIO INTERIOR
2019-03-06,1989,5165,6,142637,MRREE*
2019-03-06,1990,5165,6,142658,MIEM*
2019-03-06,1991,5165,6,142649,MSP*
2019-03-06,1992,5165,6,142659,MIEM*
2019-03-06,1993,5165,6,142701,MTOP*
2019-03-06,1994,5165,6,142700,MVOTMA*
2019-03-06,1995,5165,6,142644,MEC*
2019-03-06,1996,5165,6,142641,MGAP*
2019-03-06,1997,5165,6,142645,MEF*
2019-03-06,1998,5165,6,142648,MDN*
2019-03-06,1999,5165,6,142647,MIDES*
2019-03-06,2000,5165,6,142628,MVOTMA*
2019-03-06,2001,5165,6,142595,MEF*
2019-03-06,2002,5165,6,142596,MEF*
2019-03-06,2003,5165,6,142594,MEF*
2019-03-06,2004,5165,6,142617,MEF*
2019-03-06,2005,5165,6,142593,MEF*
2019-03-06,2006,5165,6,142702,MEC*
2019-03-06,2007,5165,6,142624,MSP*
2019-03-06,2008,5165,6,142616,MEF*
2019-03-06,2009,5165,6,142613,MEF*
2019-03-06,2010,5165,6,142614,MEF*
2018-03-06,2011,5165,6,138648,ONSC*
2018-03-06,2012,5165,6,138663,MINISTERIO INTERIOR
2017-08-03,2013,5165,6,136044,MSP*
2017-04-04,2014,5165,6,134305,MVOTMA*
2016-05-03,2015,5165,6,129363,MTOP*
2015-12-15,2016,5165,6,127904,MVOTMA*
2015-06-03,2017,5165,6,124795,MIEM*
2017-07-26,2018,11523,6,135905,ONSC*
2017-07-24,2019,11523,6,135884,CORTE ELECTORAL
2017-03-10,2020,11523,6,133817,DGI*
2016-12-28,2021,11523,6,133358,COMISION NACIONAL HONORARIA ZOONOSIS
2016-12-28,2022,11523,6,133358,COMISION NACIONAL HONORARIA TENENCIA RESPONSABLE Y BIENESTAR ANIMAL
2019-04-02,2023,11523,6,143084,
2018-12-05,2024,11523,6,142063,
2018-11-14,2025,11523,6,141848,
2018-10-09,2026,11523,6,141494,
2018-07-17,2027,11523,6,140544,
2018-07-10,2028,11523,6,140424,
2018-06-18,2029,11523,6,140161,
2018-05-08,2030,11523,6,139576,
2018-05-02,2031,11523,6,139480,
2018-04-03,2032,11523,6,139089,
2018-03-13,2033,11523,6,138859,
2018-03-13,2034,11523,6,138863,
2018-03-13,2035,11523,6,138864,
2018-03-06,2036,11523,6,138643,
2017-12-06,2037,11523,6,137830,
2017-11-22,2038,11523,6,137658,
2017-11-15,2039,11523,6,137606,
2017-11-14,2040,11523,6,137519,
2017-11-07,2041,11523,6,137375,
2017-11-01,2042,11523,6,137300,
2017-10-17,2043,11523,6,137127,
2017-10-11,2044,11523,6,137048,
2017-10-10,2045,11523,6,137051,
2017-07-12,2046,11523,6,135668,
2017-06-29,2047,11523,6,135482,
2017-06-07,2048,11523,6,135165,
2017-05-16,2049,11523,6,134850,
2017-05-10,2050,11523,6,134776,
2017-04-05,2051,11523,6,134340,
2017-03-14,2052,11523,6,133875,
2016-12-28,2053,11523,6,133365,
2016-11-30,2054,11523,6,132929,
2016-11-22,2055,11523,6,132804,
2016-10-18,2056,11523,6,132114,
2016-10-18,2057,11523,6,132117,
2016-09-13,2058,11523,6,131639,
2016-06-15,2059,11523,6,130280,
2016-06-08,2060,11523,6,130145,
2016-03-02,2061,11523,6,128446,
2016-02-16,2062,11523,6,128332,
2019-04-09,2063,8458,6,143144,
2019-04-08,2064,8458,6,143141,
2016-07-13,2065,8458,6,130766,
2015-06-16,2066,8458,6,125018,
2016-11-30,2067,467,6,132925,
2016-10-27,2068,467,6,132308,
2015-12-15,2069,467,6,127929,
2015-12-15,2070,467,6,127931,
2017-07-26,2071,2903,6,135905,ONSC*
2017-07-24,2072,2903,6,135884,CORTE ELECTORAL
2015-07-29,2073,2903,6,125693,MTOP*
2015-10-20,2074,11536,6,127021,
2018-11-22,2075,2903,6,141926,
2018-11-14,2076,2903,6,141848,
2018-10-09,2077,2903,6,141494,
2018-08-01,2078,2903,6,140668,
2018-07-17,2079,2903,6,140544,
2018-07-10,2080,2903,6,140424,
2018-05-02,2081,2903,6,139480,
2018-04-03,2082,2903,6,139089,
2018-03-13,2083,2903,6,138859,
2018-03-13,2084,2903,6,138863,
2018-03-13,2085,2903,6,138864,
2018-03-06,2086,2903,6,138643,
2017-12-06,2087,2903,6,137830,
2017-11-07,2088,2903,6,137375,
2017-11-01,2089,2903,6,137300,
2017-10-17,2090,2903,6,137127,
2017-10-11,2091,2903,6,137048,
2017-10-10,2092,2903,6,137051,
2017-07-12,2093,2903,6,135668,
2017-06-29,2094,2903,6,135482,
