,estado,fecha_entrada,id_ficha,id_senador,organismo,tipo,titulo,nombre
10444,,2018-07-10,140425,9900,CSS,PROYECTO DE LEY,"INSTITUCIONES TRATO DIRECTO CON NIÑAS, NIÑOS, ADOLESCENTES, DISCAPACITADOS Y PERSONAS MAYORES DEPENDIENTES. MEDIDAS PREVENTIVAS.","Ayala, Patricia"
10445,,2018-07-10,140425,9900,CSS,PROYECTO DE LEY,"INSTITUCIONES TRATO DIRECTO CON NIÑAS, NIÑOS, ADOLESCENTES, DISCAPACITADOS Y PERSONAS MAYORES DEPENDIENTES. MEDIDAS PREVENTIVAS.","Ayala, Patricia"
10446,,2018-07-10,140425,9900,CSS,PROYECTO DE LEY,"INSTITUCIONES TRATO DIRECTO CON NIÑAS, NIÑOS, ADOLESCENTES, DISCAPACITADOS Y PERSONAS MAYORES DEPENDIENTES. MEDIDAS PREVENTIVAS.","Ayala, Patricia"
10447,,2018-07-10,140425,9900,CSS,PROYECTO DE LEY,"INSTITUCIONES TRATO DIRECTO CON NIÑAS, NIÑOS, ADOLESCENTES, DISCAPACITADOS Y PERSONAS MAYORES DEPENDIENTES. MEDIDAS PREVENTIVAS.","Ayala, Patricia"
10448,,2018-07-10,140425,9900,CSS,PROYECTO DE LEY,"INSTITUCIONES TRATO DIRECTO CON NIÑAS, NIÑOS, ADOLESCENTES, DISCAPACITADOS Y PERSONAS MAYORES DEPENDIENTES. MEDIDAS PREVENTIVAS.","Ayala, Patricia"
10449,,2018-05-08,139576,9900,CSS,MINUTA DE COMUNICACION,FUNDACION PROMOCION PERROS ASISTENCIA (FUNDAPPAS). SORTEOS ESPECIALES DIRECCION NACIONAL LOTERIAS Y QUINIELAS. ASIGNACION INGRESO ECONOMICO. SOLICITUD.,"Ayala, Patricia"
10450,,2018-05-08,139576,9900,CSS,MINUTA DE COMUNICACION,FUNDACION PROMOCION PERROS ASISTENCIA (FUNDAPPAS). SORTEOS ESPECIALES DIRECCION NACIONAL LOTERIAS Y QUINIELAS. ASIGNACION INGRESO ECONOMICO. SOLICITUD.,"Ayala, Patricia"
10451,,2018-05-08,139576,9900,CSS,MINUTA DE COMUNICACION,FUNDACION PROMOCION PERROS ASISTENCIA (FUNDAPPAS). SORTEOS ESPECIALES DIRECCION NACIONAL LOTERIAS Y QUINIELAS. ASIGNACION INGRESO ECONOMICO. SOLICITUD.,"Ayala, Patricia"
10452,,2018-05-08,139576,9900,CSS,MINUTA DE COMUNICACION,FUNDACION PROMOCION PERROS ASISTENCIA (FUNDAPPAS). SORTEOS ESPECIALES DIRECCION NACIONAL LOTERIAS Y QUINIELAS. ASIGNACION INGRESO ECONOMICO. SOLICITUD.,"Ayala, Patricia"
10453,,2018-05-08,139576,9900,CSS,MINUTA DE COMUNICACION,FUNDACION PROMOCION PERROS ASISTENCIA (FUNDAPPAS). SORTEOS ESPECIALES DIRECCION NACIONAL LOTERIAS Y QUINIELAS. ASIGNACION INGRESO ECONOMICO. SOLICITUD.,"Ayala, Patricia"
10454,,2018-05-08,139576,9900,CSS,MINUTA DE COMUNICACION,FUNDACION PROMOCION PERROS ASISTENCIA (FUNDAPPAS). SORTEOS ESPECIALES DIRECCION NACIONAL LOTERIAS Y QUINIELAS. ASIGNACION INGRESO ECONOMICO. SOLICITUD.,"Ayala, Patricia"
10455,,2018-05-08,139576,9900,CSS,MINUTA DE COMUNICACION,FUNDACION PROMOCION PERROS ASISTENCIA (FUNDAPPAS). SORTEOS ESPECIALES DIRECCION NACIONAL LOTERIAS Y QUINIELAS. ASIGNACION INGRESO ECONOMICO. SOLICITUD.,"Ayala, Patricia"
10456,,2018-05-08,139576,9900,CSS,MINUTA DE COMUNICACION,FUNDACION PROMOCION PERROS ASISTENCIA (FUNDAPPAS). SORTEOS ESPECIALES DIRECCION NACIONAL LOTERIAS Y QUINIELAS. ASIGNACION INGRESO ECONOMICO. SOLICITUD.,"Ayala, Patricia"
10457,,2018-05-08,139576,9900,CSS,MINUTA DE COMUNICACION,FUNDACION PROMOCION PERROS ASISTENCIA (FUNDAPPAS). SORTEOS ESPECIALES DIRECCION NACIONAL LOTERIAS Y QUINIELAS. ASIGNACION INGRESO ECONOMICO. SOLICITUD.,"Ayala, Patricia"
10458,,2018-05-02,139480,9900,CSS,PROYECTO DE LEY,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,"Ayala, Patricia"
10459,,2018-05-02,139480,9900,CSS,PROYECTO DE LEY,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,"Ayala, Patricia"
10460,,2018-05-02,139480,9900,CSS,PROYECTO DE LEY,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,"Ayala, Patricia"
10461,,2018-05-02,139480,9900,CSS,PROYECTO DE LEY,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,"Ayala, Patricia"
10462,,2018-05-02,139480,9900,CSS,PROYECTO DE LEY,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,"Ayala, Patricia"
10463,,2018-05-02,139480,9900,CSS,PROYECTO DE LEY,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,"Ayala, Patricia"
10464,,2018-05-02,139480,9900,CSS,PROYECTO DE LEY,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,"Ayala, Patricia"
10465,,2018-05-02,139480,9900,CSS,PROYECTO DE LEY,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,"Ayala, Patricia"
10466,,2018-05-02,139480,9900,CSS,PROYECTO DE LEY,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,"Ayala, Patricia"
10467,,2018-05-02,139480,9900,CSS,PROYECTO DE LEY,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,"Ayala, Patricia"
10468,,2018-05-02,139480,9900,CSS,PROYECTO DE LEY,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,"Ayala, Patricia"
10469,,2018-05-02,139480,9900,CSS,PROYECTO DE LEY,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,"Ayala, Patricia"
10470,,2018-03-06,138643,9900,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Ayala, Patricia"
10471,,2018-03-06,138643,9900,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Ayala, Patricia"
10472,,2018-03-06,138643,9900,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Ayala, Patricia"
10473,,2018-03-06,138643,9900,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Ayala, Patricia"
10474,,2018-03-06,138643,9900,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Ayala, Patricia"
10475,,2018-03-06,138643,9900,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Ayala, Patricia"
10476,,2018-03-06,138643,9900,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Ayala, Patricia"
10477,,2018-03-06,138643,9900,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Ayala, Patricia"
10478,,2018-03-06,138643,9900,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Ayala, Patricia"
10479,,2018-03-06,138643,9900,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Ayala, Patricia"
10480,,2018-03-06,138643,9900,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Ayala, Patricia"
10481,,2018-03-06,138643,9900,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Ayala, Patricia"
10482,,2018-03-06,138643,9900,CSS,MINUTA DE COMUNICACION,PRINCIPIO IGUALDAD. MUJERES-HOMBRES. SALARIO. PROMOCION.,"Ayala, Patricia"
10483,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10484,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10485,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10486,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10487,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10488,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10489,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10490,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10491,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10492,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10493,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10494,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10495,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10496,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10497,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10498,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10499,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10500,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10501,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10502,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10503,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10504,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10505,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10506,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10507,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10508,,2017-12-06,137830,9900,CSS,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,"Ayala, Patricia"
10509,,2017-11-22,137658,9900,CSS,LEY,CÓDIGO DEL PROCESO PENAL. LEY 19.293. MATERIA INFRACCIONAL ADOLESCENTE. INCORPORACIÓN.,"Ayala, Patricia"
10510,,2017-11-22,137658,9900,CSS,LEY,CÓDIGO DEL PROCESO PENAL. LEY 19.293. MATERIA INFRACCIONAL ADOLESCENTE. INCORPORACIÓN.,"Ayala, Patricia"
10511,,2017-11-22,137658,9900,CSS,LEY,CÓDIGO DEL PROCESO PENAL. LEY 19.293. MATERIA INFRACCIONAL ADOLESCENTE. INCORPORACIÓN.,"Ayala, Patricia"
10512,,2017-11-22,137658,9900,CSS,LEY,CÓDIGO DEL PROCESO PENAL. LEY 19.293. MATERIA INFRACCIONAL ADOLESCENTE. INCORPORACIÓN.,"Ayala, Patricia"
10513,,2017-11-22,137658,9900,CSS,LEY,CÓDIGO DEL PROCESO PENAL. LEY 19.293. MATERIA INFRACCIONAL ADOLESCENTE. INCORPORACIÓN.,"Ayala, Patricia"
10514,,2017-11-22,137658,9900,CSS,LEY,CÓDIGO DEL PROCESO PENAL. LEY 19.293. MATERIA INFRACCIONAL ADOLESCENTE. INCORPORACIÓN.,"Ayala, Patricia"
10515,,2017-11-22,137658,9900,CSS,LEY,CÓDIGO DEL PROCESO PENAL. LEY 19.293. MATERIA INFRACCIONAL ADOLESCENTE. INCORPORACIÓN.,"Ayala, Patricia"
10516,,2017-11-22,137658,9900,CSS,LEY,CÓDIGO DEL PROCESO PENAL. LEY 19.293. MATERIA INFRACCIONAL ADOLESCENTE. INCORPORACIÓN.,"Ayala, Patricia"
10517,,2017-11-22,137658,9900,CSS,LEY,CÓDIGO DEL PROCESO PENAL. LEY 19.293. MATERIA INFRACCIONAL ADOLESCENTE. INCORPORACIÓN.,"Ayala, Patricia"
10518,,2017-11-22,137658,9900,CSS,LEY,CÓDIGO DEL PROCESO PENAL. LEY 19.293. MATERIA INFRACCIONAL ADOLESCENTE. INCORPORACIÓN.,"Ayala, Patricia"
10519,,2017-11-22,137658,9900,CSS,LEY,CÓDIGO DEL PROCESO PENAL. LEY 19.293. MATERIA INFRACCIONAL ADOLESCENTE. INCORPORACIÓN.,"Ayala, Patricia"
10520,,2017-11-22,137658,9900,CSS,LEY,CÓDIGO DEL PROCESO PENAL. LEY 19.293. MATERIA INFRACCIONAL ADOLESCENTE. INCORPORACIÓN.,"Ayala, Patricia"
10521,,2017-11-14,137519,9900,CSS,PROYECTO DE LEY,SEDES PODER JUDICIAL. SISTEMA DE REGISTRO DE AUDIENCIAS. FUNCIONAMIENTO.,"Ayala, Patricia"
10522,,2017-11-14,137519,9900,CSS,PROYECTO DE LEY,SEDES PODER JUDICIAL. SISTEMA DE REGISTRO DE AUDIENCIAS. FUNCIONAMIENTO.,"Ayala, Patricia"
10523,,2017-11-14,137519,9900,CSS,PROYECTO DE LEY,SEDES PODER JUDICIAL. SISTEMA DE REGISTRO DE AUDIENCIAS. FUNCIONAMIENTO.,"Ayala, Patricia"
10524,,2017-11-14,137519,9900,CSS,PROYECTO DE LEY,SEDES PODER JUDICIAL. SISTEMA DE REGISTRO DE AUDIENCIAS. FUNCIONAMIENTO.,"Ayala, Patricia"
10525,,2017-11-14,137519,9900,CSS,PROYECTO DE LEY,SEDES PODER JUDICIAL. SISTEMA DE REGISTRO DE AUDIENCIAS. FUNCIONAMIENTO.,"Ayala, Patricia"
10526,,2017-11-14,137519,9900,CSS,PROYECTO DE LEY,SEDES PODER JUDICIAL. SISTEMA DE REGISTRO DE AUDIENCIAS. FUNCIONAMIENTO.,"Ayala, Patricia"
10527,,2017-11-14,137519,9900,CSS,PROYECTO DE LEY,SEDES PODER JUDICIAL. SISTEMA DE REGISTRO DE AUDIENCIAS. FUNCIONAMIENTO.,"Ayala, Patricia"
10528,,2017-11-14,137519,9900,CSS,PROYECTO DE LEY,SEDES PODER JUDICIAL. SISTEMA DE REGISTRO DE AUDIENCIAS. FUNCIONAMIENTO.,"Ayala, Patricia"
10529,,2017-11-14,137519,9900,CSS,PROYECTO DE LEY,SEDES PODER JUDICIAL. SISTEMA DE REGISTRO DE AUDIENCIAS. FUNCIONAMIENTO.,"Ayala, Patricia"
10530,,2017-11-14,137519,9900,CSS,PROYECTO DE LEY,SEDES PODER JUDICIAL. SISTEMA DE REGISTRO DE AUDIENCIAS. FUNCIONAMIENTO.,"Ayala, Patricia"
10531,,2017-11-14,137519,9900,CSS,PROYECTO DE LEY,SEDES PODER JUDICIAL. SISTEMA DE REGISTRO DE AUDIENCIAS. FUNCIONAMIENTO.,"Ayala, Patricia"
10532,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10533,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10534,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10535,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10536,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10537,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10538,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10539,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10540,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10541,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10542,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10543,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10544,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10545,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10546,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10547,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10548,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10549,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10550,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10551,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10552,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10553,,2017-11-07,137375,9900,CSS,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,"Ayala, Patricia"
10554,,2017-11-01,137300,9900,CSS,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,"Ayala, Patricia"
10555,,2017-11-01,137300,9900,CSS,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,"Ayala, Patricia"
10556,,2017-11-01,137300,9900,CSS,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,"Ayala, Patricia"
10557,,2017-11-01,137300,9900,CSS,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,"Ayala, Patricia"
10558,,2017-11-01,137300,9900,CSS,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,"Ayala, Patricia"
10559,,2017-11-01,137300,9900,CSS,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,"Ayala, Patricia"
10560,,2017-11-01,137300,9900,CSS,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,"Ayala, Patricia"
10561,,2017-11-01,137300,9900,CSS,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,"Ayala, Patricia"
10562,,2017-11-01,137300,9900,CSS,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,"Ayala, Patricia"
10563,,2017-11-01,137300,9900,CSS,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,"Ayala, Patricia"
10564,,2017-11-01,137300,9900,CSS,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,"Ayala, Patricia"
10565,,2017-11-01,137300,9900,CSS,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,"Ayala, Patricia"
10566,,2017-11-01,137300,9900,CSS,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,"Ayala, Patricia"
10567,,2017-10-10,137051,9900,CSS,PROYECTO DE LEY,BANCA. TITULARIDAD. ELECCIONES NACIONALES.,"Ayala, Patricia"
10568,,2017-10-10,137051,9900,CSS,PROYECTO DE LEY,BANCA. TITULARIDAD. ELECCIONES NACIONALES.,"Ayala, Patricia"
10569,,2017-10-10,137051,9900,CSS,PROYECTO DE LEY,BANCA. TITULARIDAD. ELECCIONES NACIONALES.,"Ayala, Patricia"
10570,,2017-10-10,137051,9900,CSS,PROYECTO DE LEY,BANCA. TITULARIDAD. ELECCIONES NACIONALES.,"Ayala, Patricia"
10571,,2017-10-10,137051,9900,CSS,PROYECTO DE LEY,BANCA. TITULARIDAD. ELECCIONES NACIONALES.,"Ayala, Patricia"
10572,,2017-10-10,137051,9900,CSS,PROYECTO DE LEY,BANCA. TITULARIDAD. ELECCIONES NACIONALES.,"Ayala, Patricia"
10573,,2017-10-10,137051,9900,CSS,PROYECTO DE LEY,BANCA. TITULARIDAD. ELECCIONES NACIONALES.,"Ayala, Patricia"
10574,,2017-10-10,137051,9900,CSS,PROYECTO DE LEY,BANCA. TITULARIDAD. ELECCIONES NACIONALES.,"Ayala, Patricia"
10575,,2017-10-10,137051,9900,CSS,PROYECTO DE LEY,BANCA. TITULARIDAD. ELECCIONES NACIONALES.,"Ayala, Patricia"
10576,,2017-10-10,137051,9900,CSS,PROYECTO DE LEY,BANCA. TITULARIDAD. ELECCIONES NACIONALES.,"Ayala, Patricia"
10577,,2017-10-10,137051,9900,CSS,PROYECTO DE LEY,BANCA. TITULARIDAD. ELECCIONES NACIONALES.,"Ayala, Patricia"
10578,,2017-10-10,137051,9900,CSS,PROYECTO DE LEY,BANCA. TITULARIDAD. ELECCIONES NACIONALES.,"Ayala, Patricia"
10579,,2017-10-10,137051,9900,CSS,PROYECTO DE LEY,BANCA. TITULARIDAD. ELECCIONES NACIONALES.,"Ayala, Patricia"
10580,,2017-07-12,135668,9900,CSS,PROYECTO DE LEY,LEY PARTIDOS POLÍTICOS. MODIFICACIÓN.,"Ayala, Patricia"
10581,,2017-07-12,135668,9900,CSS,PROYECTO DE LEY,LEY PARTIDOS POLÍTICOS. MODIFICACIÓN.,"Ayala, Patricia"
10582,,2017-07-12,135668,9900,CSS,PROYECTO DE LEY,LEY PARTIDOS POLÍTICOS. MODIFICACIÓN.,"Ayala, Patricia"
10583,,2017-07-12,135668,9900,CSS,PROYECTO DE LEY,LEY PARTIDOS POLÍTICOS. MODIFICACIÓN.,"Ayala, Patricia"
10584,,2017-07-12,135668,9900,CSS,PROYECTO DE LEY,LEY PARTIDOS POLÍTICOS. MODIFICACIÓN.,"Ayala, Patricia"
10585,,2017-07-12,135668,9900,CSS,PROYECTO DE LEY,LEY PARTIDOS POLÍTICOS. MODIFICACIÓN.,"Ayala, Patricia"
10586,,2017-07-12,135668,9900,CSS,PROYECTO DE LEY,LEY PARTIDOS POLÍTICOS. MODIFICACIÓN.,"Ayala, Patricia"
10587,,2017-07-12,135668,9900,CSS,PROYECTO DE LEY,LEY PARTIDOS POLÍTICOS. MODIFICACIÓN.,"Ayala, Patricia"
10588,,2017-07-12,135668,9900,CSS,PROYECTO DE LEY,LEY PARTIDOS POLÍTICOS. MODIFICACIÓN.,"Ayala, Patricia"
