camara,departamento,duracion_segundos,fecha_fin,fecha_ini,id_legislador,lema,sublema,titular
Cámara de Representantes,MONTEVIDEO,86340,2017-05-16 23:59:00,2017-05-16 00:00:00,11744,PARTIDO NACIONAL,40,"Goñi Reyes, Rodrigo"
Cámara de Representantes,MONTEVIDEO,86340,2017-06-13 23:59:00,2017-06-13 00:00:00,11744,PARTIDO NACIONAL,40,"Goñi Reyes, Rodrigo"
Cámara de Representantes,MONTEVIDEO,86340,2017-08-02 23:59:00,2017-08-02 00:00:00,11744,PARTIDO NACIONAL,40,"Goñi Reyes, Rodrigo"
Cámara de Representantes,MONTEVIDEO,86340,2017-03-14 23:59:00,2017-03-14 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-03-15 23:59:00,2017-03-15 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-04-06 23:59:00,2017-04-06 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-04-18 23:59:00,2017-04-18 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-04-23 23:59:00,2017-04-19 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-05-02 23:59:00,2017-05-02 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-05-03 23:59:00,2017-05-03 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-05-07 23:59:00,2017-05-04 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,70980,2017-05-10 19:43:00,2017-05-10 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-05-17 23:59:00,2017-05-16 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-07-12 23:59:00,2017-07-12 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-08-02 23:59:00,2017-08-02 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-08-04 23:59:00,2017-08-04 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-08-05 23:59:00,2017-08-05 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-08-15 23:59:00,2017-08-15 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-08-16 23:59:00,2017-08-16 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-08-20 23:59:00,2017-08-17 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-10-03 23:59:00,2017-10-03 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-10-08 23:59:00,2017-10-04 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-10-19 23:59:00,2017-10-19 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-11-09 23:59:00,2017-11-08 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2017-11-30 23:59:00,2017-11-26 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,45180,2017-12-07 12:33:00,2017-12-03 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,MONTEVIDEO,86340,2018-10-19 23:59:00,2018-10-18 00:00:00,11768,PARTIDO FRENTE AMPLIO,329,"Gelman, Macarena"
Cámara de Representantes,CANELONES,86340,2016-09-19 23:59:00,2016-09-19 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2016-10-04 23:59:00,2016-10-04 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2016-10-12 23:59:00,2016-10-12 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2016-10-13 23:59:00,2016-10-13 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2016-10-19 23:59:00,2016-10-19 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2016-10-31 23:59:00,2016-10-31 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2016-11-01 23:59:00,2016-11-01 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2016-11-09 23:59:00,2016-11-09 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2016-11-16 23:59:00,2016-11-16 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2016-12-06 23:59:00,2016-12-06 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2016-12-07 23:59:00,2016-12-07 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2016-12-13 23:59:00,2016-12-13 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-02-15 23:59:00,2017-02-15 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-02-16 23:59:00,2017-02-16 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-03-07 23:59:00,2017-03-07 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-03-15 23:59:00,2017-03-15 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-04-04 23:59:00,2017-04-04 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-04-18 23:59:00,2017-04-18 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-05-10 23:59:00,2017-05-10 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-05-16 23:59:00,2017-05-16 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-05-17 23:59:00,2017-05-17 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-06-06 23:59:00,2017-06-06 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-06-07 23:59:00,2017-06-07 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-06-20 23:59:00,2017-06-08 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-06-28 23:59:00,2017-06-28 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-07-04 23:59:00,2017-07-04 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-07-12 23:59:00,2017-07-12 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-07-28 23:59:00,2017-07-26 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-08-03 23:59:00,2017-08-01 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-08-04 23:59:00,2017-08-04 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-08-05 23:59:00,2017-08-05 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-08-09 23:59:00,2017-08-09 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-08-17 23:59:00,2017-08-17 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-09-06 23:59:00,2017-09-06 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-09-12 23:59:00,2017-09-12 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,CANELONES,86340,2017-09-13 23:59:00,2017-09-13 00:00:00,11708,PARTIDO FRENTE AMPLIO,711,"Viel, Stella"
Cámara de Representantes,MONTEVIDEO,86340,2017-08-09 23:59:00,2017-08-09 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2017-08-15 23:59:00,2017-08-15 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Sánchez, Alejandro"
Cámara de Representantes,MONTEVIDEO,86340,2017-09-12 23:59:00,2017-09-12 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2017-10-03 23:59:00,2017-10-03 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2017-12-12 23:59:00,2017-12-12 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2017-12-15 23:59:00,2017-12-15 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Caggiani, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-02-09 23:59:00,2018-02-08 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-04-04 23:59:00,2018-04-04 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-05-08 23:59:00,2018-05-08 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Sánchez, Alejandro"
Cámara de Representantes,MONTEVIDEO,86340,2018-05-16 23:59:00,2018-05-15 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Meroni, Jorge"
Cámara de Representantes,MONTEVIDEO,86340,2018-05-28 23:59:00,2018-05-24 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-06-18 23:59:00,2018-06-15 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-06-22 23:59:00,2018-06-20 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-07-10 23:59:00,2018-07-10 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Galán Pérez, Lilián Raquel"
Cámara de Representantes,MONTEVIDEO,86340,2018-07-11 23:59:00,2018-07-11 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Caggiani, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-07-17 23:59:00,2018-07-16 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-07-20 23:59:00,2018-07-19 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-08-03 23:59:00,2018-07-31 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-08-08 23:59:00,2018-08-06 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-08-16 23:59:00,2018-08-16 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-10-09 23:59:00,2018-09-10 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-10-10 23:59:00,2018-10-10 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-10-10 23:59:00,2018-10-10 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Sánchez, Alejandro"
Cámara de Representantes,MONTEVIDEO,86340,2018-10-18 23:59:00,2018-10-18 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-10-19 23:59:00,2018-10-19 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-12-05 23:59:00,2018-12-05 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-12-11 23:59:00,2018-12-11 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-12-12 23:59:00,2018-12-12 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Caggiani, Daniel"
Cámara de Representantes,MONTEVIDEO,86340,2018-12-21 23:59:00,2018-12-20 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Meroni, Jorge"
Cámara de Representantes,MONTEVIDEO,86340,2018-12-27 23:59:00,2018-12-27 00:00:00,7403,PARTIDO FRENTE AMPLIO,609,"Placeres, Daniel"
Cámara de Representantes,SALTO,86340,2016-09-14 23:59:00,2016-09-13 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2016-11-16 23:59:00,2016-11-15 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2016-11-17 23:59:00,2016-11-17 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2016-12-15 23:59:00,2016-12-13 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2016-12-28 23:59:00,2016-12-28 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2017-03-28 23:59:00,2017-03-28 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2017-05-11 23:59:00,2017-05-10 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2017-05-17 23:59:00,2017-05-16 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2017-07-05 23:59:00,2017-07-04 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2017-08-02 23:59:00,2017-08-01 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,66720,2017-08-03 18:32:00,2017-08-03 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2017-08-04 23:59:00,2017-08-04 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2017-08-05 23:59:00,2017-08-05 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2017-09-06 23:59:00,2017-09-06 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2017-09-15 23:59:00,2017-09-12 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2017-09-20 23:59:00,2017-09-20 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2017-11-08 23:59:00,2017-11-07 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2017-11-15 23:59:00,2017-11-15 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2017-11-16 23:59:00,2017-11-16 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2017-12-11 23:59:00,2017-12-11 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2017-12-13 23:59:00,2017-12-12 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2017-12-14 23:59:00,2017-12-14 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2017-12-15 23:59:00,2017-12-15 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2018-02-02 23:59:00,2018-02-01 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,SALTO,86340,2018-02-09 23:59:00,2018-02-05 00:00:00,566,PARTIDO FRENTE AMPLIO,888711,"Correa, Catalina"
Cámara de Representantes,MONTEVIDEO,86340,2017-08-04 23:59:00,2017-08-04 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2017-08-05 23:59:00,2017-08-05 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2017-08-09 23:59:00,2017-08-09 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2017-10-04 23:59:00,2017-10-03 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2017-10-10 23:59:00,2017-10-10 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2017-12-15 23:59:00,2017-12-14 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2018-05-03 23:59:00,2018-05-02 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2018-05-15 23:59:00,2018-05-15 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2018-07-03 23:59:00,2018-07-03 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,60120,2018-07-05 16:42:00,2018-07-04 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2018-07-17 23:59:00,2018-07-05 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2018-08-02 23:59:00,2018-08-01 00:00:00,10010,PARTIDO NACIONAL,2014,"Díaz Angüilla, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2018-09-12 23:59:00,2018-09-12 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2018-09-13 23:59:00,2018-09-13 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2018-10-02 23:59:00,2018-10-02 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2018-12-05 23:59:00,2018-12-05 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2018-12-11 23:59:00,2018-12-06 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2018-12-21 23:59:00,2018-12-12 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2018-12-15 23:59:00,2018-12-14 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2018-12-21 23:59:00,2018-12-20 00:00:00,10010,PARTIDO NACIONAL,2014,"Díaz Angüilla, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2018-12-28 23:59:00,2018-12-27 00:00:00,10010,PARTIDO NACIONAL,2014,"Díaz Angüilla, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2019-03-06 23:59:00,2019-03-06 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,86340,2019-04-02 23:59:00,2019-04-02 00:00:00,10010,PARTIDO NACIONAL,2014,"Iturralde Viñas, Pablo"
Cámara de Representantes,MONTEVIDEO,61320,2019-03-12 17:02:00,2019-03-12 00:00:00,11710,PARTIDO NACIONAL,404,"Olaizola, Juan José"
Cámara de Representantes,MONTEVIDEO,86340,2018-03-13 23:59:00,2018-03-13 00:00:00,11740,PARTIDO NACIONAL,2014,"Dastugue, Álvaro"
Cámara de Representantes,MONTEVIDEO,86340,2018-04-11 23:59:00,2018-04-10 00:00:00,11740,PARTIDO NACIONAL,2014,"Dastugue, Álvaro"
Cámara de Representantes,MONTEVIDEO,86340,2018-05-10 23:59:00,2018-05-08 00:00:00,11740,PARTIDO NACIONAL,2014,"Dastugue, Álvaro"
Cámara de Representantes,MONTEVIDEO,86340,2018-05-25 23:59:00,2018-05-25 00:00:00,11740,PARTIDO NACIONAL,2014,"Dastugue, Álvaro"
Cámara de Representantes,MONTEVIDEO,86340,2018-08-14 23:59:00,2018-08-14 00:00:00,11740,PARTIDO NACIONAL,2014,"Dastugue, Álvaro"
Cámara de Representantes,MONTEVIDEO,86340,2018-08-17 23:59:00,2018-08-16 00:00:00,11740,PARTIDO NACIONAL,2014,"Dastugue, Álvaro"
Cámara de Representantes,MONTEVIDEO,86340,2018-09-05 23:59:00,2018-09-05 00:00:00,11740,PARTIDO NACIONAL,2014,"Dastugue, Álvaro"
Cámara de Representantes,MONTEVIDEO,86340,2018-10-10 23:59:00,2018-10-10 00:00:00,11740,PARTIDO NACIONAL,2014,"Dastugue, Álvaro"
Cámara de Representantes,MONTEVIDEO,86340,2019-03-12 23:59:00,2019-03-12 00:00:00,11740,PARTIDO NACIONAL,2014,"Dastugue, Álvaro"
Cámara de Representantes,MONTEVIDEO,86340,2018-05-16 23:59:00,2018-05-15 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-06-06 23:59:00,2018-06-05 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-06-13 23:59:00,2018-06-12 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-07-04 23:59:00,2018-07-03 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-07-11 23:59:00,2018-07-10 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-07-17 23:59:00,2018-07-17 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-08-01 23:59:00,2018-07-31 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-08-02 23:59:00,2018-08-02 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-08-16 23:59:00,2018-08-14 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-09-12 23:59:00,2018-09-12 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-09-13 23:59:00,2018-09-13 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-09-19 23:59:00,2018-09-19 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-10-17 23:59:00,2018-10-17 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-10-18 23:59:00,2018-10-18 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-11-07 23:59:00,2018-11-06 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-11-14 23:59:00,2018-11-13 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-11-22 23:59:00,2018-11-22 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-12-05 23:59:00,2018-12-05 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
Cámara de Representantes,MONTEVIDEO,86340,2018-12-15 23:59:00,2018-12-14 00:00:00,11413,PARTIDO NACIONAL,71,"Trobo, Jaime Mario"
